chr	start	end	frame	filler	strand	chr	first_exon_start	last_exon_end	gene	transcript	exon_strand	exon_frame	exon_count	upstream_len_in_scfr	downstream_len_in_scfr	first_exon_number	last_exon_number	gene_tx_count	first_exon_tx_count	last_exon_tx_count	first_exon_order	last_exon_order	first_exon_sharing	last_exon_sharing	first_exon_splicing	last_exon_splicing	first_exon_overlap	last_exon_overlap	merged_txs
NC_071991.2	10239294	10239696	1	1	+	NC_071991.2	10239383	10239696	MOSPD3	XM_024250466.3	+	1	2	89	0	4	5	7	6	7	middle	last	0.857	1.000	alternative	constitutive	164	28	6
NC_071991.2	10239294	10239696	1	1	+	NC_071991.2	10239668	10239696	MOSPD3	XM_054560283.2	+	1	1	374	0	4	4	7	7	7	last	last	1.000	1.000	constitutive	constitutive	28	28	1
NC_071991.2	10306058	10306568	3	1	+	NC_071991.2	10306167	10306568	GNB2	XM_024249896.3	+	3	2	109	0	8	9	1	1	1	middle	last	1.000	1.000	constitutive	constitutive	216	103	1
NC_071991.2	10497815	10498652	3	1	+	NC_071991.2	10497849	10498604	TRIP6	XM_002817780.6	+	3	2	34	48	3	4	1	1	1	middle	middle	1.000	1.000	constitutive	constitutive	125	371	1
NC_071991.2	10514354	10514675	3	1	+	NC_071991.2	10514355	10514655	SRRT	NM_001133377.1	+	3	2	1	20	7	8	5	5	5	middle	middle	1.000	1.000	constitutive	constitutive	98	117	5
NC_071991.2	10575524	10586687	3	1	+	NC_071991.2	10575583	10586685	MUC3A	XM_054560306.1	+	3	3	59	2	2	4	1	1	1	middle	middle	1.000	1.000	constitutive	constitutive	5717	1870	1
NC_071991.2	10606161	10650531	1	1	+	NC_071991.2	10616314	10619548	LOC129060557	XM_054560111.1	+	1	5	10153	30983	1	5	1	1	1	first	middle	1.000	1.000	constitutive	constitutive	63	142	1
NC_071991.2	10606161	10650531	1	1	+	NC_071991.2	10622434	10624494	LOC129060558	XM_054560112.1	+	1	3	16273	26037	1	3	1	1	1	first	last	1.000	1.000	constitutive	constitutive	169	199	1
NC_071991.2	10606161	10650531	1	1	+	NC_071991.2	10626289	10628585	LOC129060559	XM_054560113.1	+	1	2	20128	21946	1	3	1	1	1	first	middle	1.000	1.000	constitutive	constitutive	9	1892	1
NC_071991.2	10606161	10650531	1	1	+	NC_071991.2	10629997	10631386	LOC129060560	XM_054560114.1	+	1	1	23836	19145	1	1	1	1	1	first	first	1.000	1.000	constitutive	constitutive	1389	1389	1
NC_071991.2	10606161	10650531	1	1	+	NC_071991.2	10647331	10650529	LOC129047298	XM_054560117.1	+	1	2	41170	2	1	2	1	1	1	first	middle	1.000	1.000	constitutive	constitutive	1083	1859	1
NC_071991.2	10606161	10650531	1	1	+	NC_071991.2	10634842	10636328	LOC129060561	XM_063725817.1	+	1	3	28681	14203	1	3	1	1	1	first	middle	1.000	1.000	constitutive	constitutive	184	153	1
NC_071991.2	10680756	10703067	1	1	+	NC_071991.2	10680878	10702756	MUC12	XM_054560320.2	+	1	5	122	311	2	6	1	1	1	middle	middle	1.000	1.000	constitutive	constitutive	1523	1294	1
NC_071991.2	10728791	10738901	3	1	+	NC_071991.2	10735125	10738896	MUC17	XM_054560118.1	+	3	4	6334	5	1	4	1	1	1	first	middle	1.000	1.000	constitutive	constitutive	108	2096	1
NC_071991.2	120861685	120861904	-1	1	-	NC_071991.2	120861688	120861708	NDUFA5	NM_001131860.1	-	1	1	196	3	1	1	3	1	1	first	first	0.333	0.333	unique	unique	20	20	1
NC_071991.2	120861685	120861904	-1	1	-	NC_071991.2	120861838	120861858	NDUFA5	XM_009243171.4	-	1	1	46	153	1	1	3	2	2	first	first	0.667	0.667	alternative	alternative	20	20	2
NC_071991.2	12125924	12126452	3	1	+	NC_071991.2	12125990	12126443	LRWD1	XM_002817808.5	+	3	2	66	9	2	3	1	1	1	middle	middle	1.000	1.000	constitutive	constitutive	234	116	1
NC_071991.2	12132259	12132856	2	1	+	NC_071991.2	12132396	12132748	LRWD1	XM_002817808.5	+	2	2	137	108	13	14	1	1	1	middle	middle	1.000	1.000	constitutive	constitutive	155	112	1
NC_071991.2	12159691	12160825	-1	1	-	NC_071991.2	12160081	12160636	RASA4B	XM_024249818.3	-	1	2	189	390	13	14	2	2	2	middle	middle	1.000	1.000	constitutive	constitutive	192	137	2
NC_071991.2	124866660	124869801	1	1	+	NC_071991.2	124867630	124869801	LOC129060724	XM_054560780.1	+	1	3	970	0	1	3	1	1	1	first	last	1.000	1.000	constitutive	constitutive	425	874	1
NC_071991.2	126124601	126125255	3	1	+	NC_071991.2	126124681	126125078	FLNC	XM_009243211.4	+	3	2	80	177	12	13	4	4	4	middle	middle	1.000	1.000	constitutive	constitutive	193	113	4
NC_071991.2	126127274	126127799	3	1	+	NC_071991.2	126127320	126127790	FLNC	XM_009243211.4	+	3	2	46	9	19	20	4	4	4	middle	middle	1.000	1.000	constitutive	constitutive	117	262	4
NC_071991.2	126162470	126163127	-3	1	-	NC_071991.2	126162542	126163105	KCP	XM_054559806.2	-	3	2	22	72	35	37	1	1	1	middle	middle	1.000	1.000	constitutive	constitutive	172	101	1
NC_071991.2	12790996	12791767	2	1	+	NC_071991.2	12791326	12791744	TMEM120A	XM_002817822.4	+	2	2	330	23	6	8	2	1	1	middle	middle	0.500	0.500	unique	unique	89	61	1
NC_071991.2	12790996	12791767	2	1	+	NC_071991.2	12791326	12791584	TMEM120A	XM_054560351.2	+	2	1	330	183	6	6	2	1	1	middle	middle	0.500	0.500	unique	unique	258	258	1
NC_071991.2	135838820	135839822	3	1	+	NC_071991.2	135839034	135839397	TRIM24	XM_024249979.2	+	3	1	214	425	1	1	5	2	2	first	first	0.400	0.400	alternative	alternative	363	363	2
NC_071991.2	135838820	135839822	3	1	+	NC_071991.2	135839481	135839781	TRIM24	XM_054560660.1	+	3	1	661	41	1	1	5	2	2	first	first	0.400	0.400	alternative	alternative	300	300	2
NC_071991.2	13599357	13599687	1	1	+	NC_071991.2	13599428	13599687	CASTOR2	XM_024249430.3	+	1	2	71	0	8	9	1	1	1	middle	last	1.000	1.000	constitutive	constitutive	94	62	1
NC_071991.2	139943653	139944223	2	1	+	NC_071991.2	139943762	139944223	LOC112134308	unassigned_transcript_348	+	2	2	109	0	1	2	1	1	1	first	last	1.000	1.000	constitutive	constitutive	48	304	1
NC_071991.2	140086542	140087370	1	1	+	NC_071991.2	140086750	140087370	LOC129060744	unassigned_transcript_362	+	1	2	208	0	1	2	1	1	1	first	last	1.000	1.000	constitutive	constitutive	48	445	1
NC_071991.2	141054337	141055504	2	1	+	NC_071991.2	141054503	141055504	TAS2R60	XM_054559944.1	+	2	2	166	0	1	2	1	1	1	first	last	1.000	1.000	constitutive	constitutive	804	148	1
NC_071991.2	147712527	147713346	1	1	+	NC_071991.2	147712589	147713247	LOC112131356	XM_054560792.2	+	1	2	62	99	4	5	1	1	1	middle	middle	1.000	1.000	constitutive	constitutive	179	244	1
NC_071991.2	147726682	147727423	2	1	+	NC_071991.2	147726846	147727250	LOC112131356	XM_054560792.2	+	2	2	164	173	33	34	1	1	1	middle	middle	1.000	1.000	constitutive	constitutive	91	231	1
NC_071991.2	147727305	147727839	1	1	+	NC_071991.2	147727361	147727750	LOC112131356	XM_054560792.2	+	1	2	56	89	35	36	1	1	1	middle	middle	1.000	1.000	constitutive	constitutive	152	140	1
NC_071991.2	147731849	147733112	3	1	+	NC_071991.2	147732103	147732851	LOC112131356	XM_054560792.2	+	3	2	254	261	45	46	1	1	1	middle	middle	1.000	1.000	constitutive	constitutive	150	72	1
NC_071991.2	148469727	148470117	1	1	+	NC_071991.2	148469779	148470116	NOS3	XM_024250344.3	+	1	2	52	1	17	18	7	2	2	middle	middle	0.286	0.286	alternative	alternative	132	78	2
NC_071991.2	148474591	148475185	2	1	+	NC_071991.2	148474724	148475185	NOS3	XM_024250344.3	+	2	2	133	0	25	26	7	1	1	middle	last	0.143	0.143	unique	unique	194	158	1
NC_071991.2	148537987	148538800	2	1	+	NC_071991.2	148538112	148538692	SLC4A2	NM_001131672.1	+	2	2	125	108	20	21	3	3	3	middle	middle	1.000	1.000	constitutive	constitutive	169	173	3
NC_071991.2	148579885	148580641	2	1	+	NC_071991.2	148580132	148580485	AGAP3	XM_024250310.3	+	2	2	247	156	3	4	10	8	8	middle	middle	0.800	0.800	alternative	alternative	87	85	8
NC_071991.2	14905187	14906456	3	1	+	NC_071991.2	14905212	14906292	MLXIPL	XM_002817862.4	+	3	3	25	164	9	11	2	2	1	middle	middle	1.000	0.500	constitutive	unique	531	150	1
NC_071991.2	14905187	14906456	3	1	+	NC_071991.2	14905212	14906292	MLXIPL	XM_054560415.2	+	3	3	25	164	9	11	2	2	1	middle	middle	1.000	0.500	constitutive	unique	531	147	1
NC_071991.2	15174470	15175163	-3	1	-	NC_071991.2	15174746	15174787	FKBP6	XM_002817871.3	-	3	1	376	276	1	1	4	2	2	first	first	0.500	0.500	alternative	alternative	41	41	2
NC_071991.2	15174470	15175163	-3	1	-	NC_071991.2	15174575	15174631	FKBP6	XM_003777020.4	-	3	1	532	105	1	1	4	2	2	first	first	0.500	0.500	alternative	alternative	56	56	2
NC_071991.2	15198508	15198976	2	1	+	NC_071991.2	15198540	15198975	NSUN5	XM_024249523.3	+	2	2	32	1	8	9	2	2	2	middle	middle	1.000	1.000	constitutive	constitutive	210	140	2
NC_071991.2	1568992	1569472	-1	1	-	NC_071991.2	1569023	1569370	TMEM184A	XM_024241287.3	-	1	2	102	31	4	5	1	1	1	middle	middle	1.000	1.000	constitutive	constitutive	75	91	1
NC_071991.2	21195291	21195894	1	1	+	NC_071991.2	21195525	21195847	LOC103891092	XM_054560477.2	+	1	2	234	47	3	4	4	2	2	middle	middle	0.500	0.500	alternative	alternative	49	101	2
NC_071991.2	22056279	22056819	-2	1	-	NC_071991.2	22056411	22056654	ASL	XM_024249857.3	-	2	2	165	132	11	12	7	7	7	middle	middle	1.000	1.000	constitutive	constitutive	84	59	7
NC_071991.2	25291500	25292877	1	1	+	NC_071991.2	25291520	25292162	LOC129060696	XM_054560751.2	+	1	2	20	715	2	3	1	1	1	middle	middle	1.000	1.000	constitutive	constitutive	95	402	1
NC_071991.2	2687076	2687787	-2	1	-	NC_071991.2	2687118	2687399	IQCE	XM_024241234.3	-	2	2	388	42	7	8	28	28	28	middle	middle	1.000	1.000	constitutive	constitutive	113	50	28
NC_071991.2	39954439	39955141	2	1	+	NC_071991.2	39954443	39955051	TBRG4	XM_024250433.2	+	2	2	4	90	3	4	5	5	5	middle	middle	1.000	1.000	constitutive	constitutive	171	157	5
NC_071991.2	40920263	40920995	3	1	+	NC_071991.2	40920396	40920939	MYL7	XM_024249787.2	+	3	2	133	56	3	4	2	1	2	middle	middle	0.500	1.000	unique	constitutive	144	104	1
NC_071991.2	40920263	40920995	3	1	+	NC_071991.2	40920465	40920939	MYL7	XM_024249788.2	+	3	2	202	56	3	4	2	1	2	middle	middle	0.500	1.000	unique	constitutive	75	104	1
NC_071991.2	40939539	40940367	1	1	+	NC_071991.2	40939653	40940238	POLD2	XM_002818001.5	+	1	2	114	129	6	7	3	3	2	middle	middle	1.000	0.667	constitutive	alternative	198	80	2
NC_071991.2	40939539	40940367	1	1	+	NC_071991.2	40939653	40939851	POLD2	XM_054559254.1	+	1	1	114	516	6	6	3	3	3	middle	middle	1.000	1.000	constitutive	constitutive	198	198	1
NC_071991.2	58995283	58995589	2	1	+	NC_071991.2	58995309	58995566	HNRNPA2B1	NM_001133859.2	+	2	2	26	23	6	7	5	5	5	middle	middle	1.000	1.000	constitutive	constitutive	101	80	5
NC_071991.2	6868916	6869492	3	1	+	NC_071991.2	6868917	6869492	RAC1	XM_024250035.3	+	3	2	1	0	5	6	2	2	2	middle	last	1.000	1.000	constitutive	constitutive	159	127	2
NC_071991.2	83872186	83872630	2	1	+	NC_071991.2	83872219	83872555	PEX1	XM_024250284.3	+	2	2	33	75	18	19	3	3	3	middle	middle	1.000	1.000	constitutive	constitutive	142	103	3
NC_071991.2	9841311	9842046	1	1	+	NC_071991.2	9841606	9842032	COPS6	NM_001131286.1	+	1	2	295	14	1	2	2	2	1	first	middle	1.000	0.500	constitutive	unique	78	125	1
NC_071991.2	9841311	9842046	1	1	+	NC_071991.2	9841606	9842032	COPS6	XM_009242602.4	+	1	2	295	14	1	2	2	2	1	first	middle	1.000	0.500	constitutive	unique	78	122	1
NC_071991.2	9843948	9844410	1	1	+	NC_071991.2	9844034	9844410	COPS6	NM_001131286.1	+	1	2	86	0	9	10	2	2	2	middle	last	1.000	1.000	constitutive	constitutive	100	137	2
NC_071991.2	9975058	9975718	2	1	+	NC_071991.2	9975099	9975446	PVRIG	XM_009242626.2	+	2	2	41	272	2	4	1	1	1	middle	middle	1.000	1.000	constitutive	constitutive	164	127	1
NC_071991.2	9975721	9976225	2	1	+	NC_071991.2	9975742	9976225	PVRIG	XM_009242626.2	+	2	2	21	0	6	7	1	1	1	middle	last	1.000	1.000	constitutive	constitutive	60	320	1
NC_071991.2	999847	1001086	2	1	+	NC_071991.2	1000317	1000690	LOC100446332	XM_024241255.2	+	2	2	470	396	3	4	1	1	1	middle	middle	1.000	1.000	constitutive	constitutive	149	157	1
NC_071992.2	107283080	107283338	3	1	+	NC_071992.2	107283090	107283332	SLC26A7	XM_002819259.3	+	3	2	10	6	16	17	2	2	2	middle	middle	1.000	1.000	constitutive	constitutive	54	103	2
NC_071992.2	11932412	11939156	3	1	+	NC_071992.2	11932519	11939151	RP1L1	XM_054546148.1	+	3	2	107	5	3	4	1	1	1	middle	middle	1.000	1.000	constitutive	constitutive	3256	2121	1
NC_071992.2	139432147	139432627	2	1	+	NC_071992.2	139432148	139432446	TBC1D31	NM_001131687.1	+	2	2	1	181	7	8	16	14	2	middle	middle	0.875	0.125	alternative	alternative	79	92	2
NC_071992.2	139432147	139432627	2	1	+	NC_071992.2	139432148	139432446	TBC1D31	XM_024250535.3	+	2	2	1	181	9	10	16	14	12	middle	middle	0.875	0.750	alternative	alternative	79	146	12
NC_071992.2	140291536	140291884	2	1	+	NC_071992.2	140291566	140291851	FER1L6	XM_054518809.2	+	2	2	30	33	4	5	1	1	1	middle	middle	1.000	1.000	constitutive	constitutive	54	131	1
NC_071992.2	157863307	157864702	-3	1	-	NC_071992.2	157863634	157864333	LOC100451616	XM_024251148.3	-	3	3	369	327	27	29	11	11	10	middle	middle	1.000	0.909	constitutive	alternative	122	74	10
NC_071992.2	157863307	157864702	-3	1	-	NC_071992.2	157864211	157864333	LOC100451616	XM_054518928.2	-	3	1	369	904	27	27	11	11	11	middle	middle	1.000	1.000	constitutive	constitutive	122	122	1
NC_071992.2	157946631	157947813	1	1	+	NC_071992.2	157946848	157947057	C7H8orf90	XM_054518931.2	+	1	1	217	756	2	2	2	1	1	middle	middle	0.500	0.500	unique	unique	209	209	1
NC_071992.2	157946631	157947813	1	1	+	NC_071992.2	157947317	157947813	C7H8orf90	XM_054518932.2	+	1	1	686	0	2	2	2	1	1	last	last	0.500	0.500	unique	unique	496	496	1
NC_071992.2	159010959	159011529	1	1	+	NC_071992.2	159011050	159011355	ADGRB1	XM_054518963.2	+	1	2	91	174	29	30	4	4	4	middle	middle	1.000	1.000	constitutive	constitutive	35	107	4
NC_071992.2	159574828	159575326	2	1	+	NC_071992.2	159574880	159575153	LY6L	XM_054561086.2	+	2	2	52	173	1	2	1	1	1	first	middle	1.000	1.000	constitutive	constitutive	72	116	1
NC_071992.2	160061918	160062512	-2	1	-	NC_071992.2	160062102	160062512	MROH6	XM_024250882.3	-	2	2	0	184	8	9	1	1	1	middle	middle	1.000	1.000	constitutive	constitutive	143	173	1
NC_071992.2	160062948	160063908	-1	1	-	NC_071992.2	160062950	160063702	MROH6	XM_024250882.3	-	1	2	206	2	4	6	1	1	1	middle	middle	1.000	1.000	constitutive	constitutive	117	137	1
NC_071992.2	160068744	160069356	-1	1	-	NC_071992.2	160068849	160069128	NAPRT	XM_024250888.3	-	1	2	228	105	9	10	1	1	1	middle	middle	1.000	1.000	constitutive	constitutive	80	102	1
NC_071992.2	160111137	160111818	-1	1	-	NC_071992.2	160111200	160111794	GFUS	NM_001132050.1	-	1	2	24	63	3	5	3	3	3	middle	middle	1.000	1.000	constitutive	constitutive	128	133	3
NC_071992.2	160221295	160221823	2	1	+	NC_071992.2	160221563	160221818	MAPK15	XM_024251245.3	+	2	2	268	5	3	4	1	1	1	middle	middle	1.000	1.000	constitutive	constitutive	29	90	1
NC_071992.2	160222086	160222830	1	1	+	NC_071992.2	160222448	160222829	MAPK15	XM_024251245.3	+	1	2	362	1	5	6	1	1	1	middle	middle	1.000	1.000	constitutive	constitutive	130	163	1
NC_071992.2	160224116	160224869	3	1	+	NC_071992.2	160224374	160224776	MAPK15	XM_024251245.3	+	3	2	258	93	9	10	1	1	1	middle	middle	1.000	1.000	constitutive	constitutive	137	105	1
NC_071992.2	160229541	160233063	-1	1	-	NC_071992.2	160229542	160232973	FAM83H	XM_024251659.3	-	1	2	90	1	3	5	4	4	4	middle	last	1.000	1.000	constitutive	constitutive	164	2832	4
NC_071992.2	160290212	160291373	3	1	+	NC_071992.2	160290213	160291182	IQANK1	XM_054519055.2	+	3	3	1	191	7	9	9	7	9	middle	middle	0.778	1.000	alternative	constitutive	341	108	7
NC_071992.2	160290212	160291373	3	1	+	NC_071992.2	160290213	160291182	IQANK1	XM_054519057.2	+	3	4	1	191	7	10	9	1	9	middle	middle	0.111	1.000	unique	constitutive	148	108	1
NC_071992.2	160290212	160291373	3	1	+	NC_071992.2	160290213	160291182	IQANK1	XM_054519058.2	+	3	4	1	191	7	10	9	1	9	middle	middle	0.111	1.000	unique	constitutive	139	108	1
NC_071992.2	160291132	160291654	2	1	+	NC_071992.2	160291353	160291653	IQANK1	XM_054519055.2	+	2	2	221	1	10	11	9	8	5	middle	middle	0.889	0.556	alternative	alternative	93	134	5
NC_071992.2	160291132	160291654	2	1	+	NC_071992.2	160291353	160291654	IQANK1	XM_054519059.2	+	2	2	221	0	10	11	9	8	1	middle	last	0.889	0.111	alternative	unique	93	135	1
NC_071992.2	160291132	160291654	2	1	+	NC_071992.2	160291353	160291446	IQANK1	XM_054519061.2	+	2	1	221	208	10	10	9	8	8	middle	middle	0.889	0.889	alternative	alternative	93	93	2
NC_071992.2	160291132	160291654	2	1	+	NC_071992.2	160291353	160291417	IQANK1	XM_054519063.2	+	2	1	221	237	10	10	9	1	1	middle	middle	0.111	0.111	unique	unique	64	64	1
NC_071992.2	160293893	160294790	-2	1	-	NC_071992.2	160293895	160294493	SCRIB	XM_024251446.3	-	2	3	297	2	29	31	9	7	9	middle	middle	0.778	1.000	alternative	constitutive	107	150	7
NC_071992.2	160293893	160294790	-2	1	-	NC_071992.2	160293895	160294277	SCRIB	XM_054519049.2	-	2	2	513	2	29	30	9	9	9	middle	middle	1.000	1.000	constitutive	constitutive	159	150	2
NC_071992.2	160296618	160297026	-1	1	-	NC_071992.2	160296691	160296939	SCRIB	XM_024251446.3	-	1	2	87	73	25	26	9	9	9	middle	middle	1.000	1.000	constitutive	constitutive	110	56	9
NC_071992.2	160306333	160307029	-3	1	-	NC_071992.2	160306472	160306936	SCRIB	XM_024251446.3	-	3	2	93	139	20	21	9	8	9	middle	middle	0.889	1.000	alternative	constitutive	80	275	8
NC_071992.2	160306333	160307029	-3	1	-	NC_071992.2	160306472	160306936	SCRIB	XM_054519044.2	-	3	2	93	139	20	21	9	1	9	middle	middle	0.111	1.000	unique	constitutive	59	275	1
NC_071992.2	160319621	160320128	-2	1	-	NC_071992.2	160319705	160320128	PUF60	NM_001133545.1	-	2	2	0	84	7	8	15	15	15	middle	middle	1.000	1.000	constitutive	constitutive	92	213	15
NC_071992.2	160336381	160337146	-3	1	-	NC_071992.2	160336828	160337041	NRBP2	XM_024251590.3	-	3	2	105	447	15	16	2	2	2	middle	middle	1.000	1.000	constitutive	constitutive	53	63	1
NC_071992.2	160336381	160337146	-3	1	-	NC_071992.2	160336382	160337041	NRBP2	XM_063726911.1	-	3	3	105	1	15	17	2	2	1	middle	last	1.000	0.500	constitutive	unique	53	208	1
NC_071992.2	160339720	160340245	-3	1	-	NC_071992.2	160339904	160340217	NRBP2	XM_024251590.3	-	3	3	28	184	7	9	2	2	2	middle	middle	1.000	1.000	constitutive	constitutive	23	55	2
NC_071992.2	160340539	160341097	-3	1	-	NC_071992.2	160340541	160341058	NRBP2	XM_024251590.3	-	3	2	39	2	3	5	2	2	2	middle	middle	1.000	1.000	constitutive	constitutive	101	40	2
NC_071992.2	160359319	160379362	-3	1	-	NC_071992.2	160359320	160379296	EPPK1	XM_063726912.1	-	3	2	66	1	2	3	1	1	1	middle	last	1.000	1.000	constitutive	constitutive	7913	10490	1
NC_071992.2	160494779	160495349	-2	1	-	NC_071992.2	160494824	160495247	PARP10	XM_024251039.3	-	2	2	102	45	5	6	5	5	3	middle	middle	1.000	0.600	constitutive	alternative	221	96	3
NC_071992.2	160494779	160495349	-2	1	-	NC_071992.2	160494851	160495247	PARP10	XM_024251040.3	-	2	2	102	72	5	6	5	5	2	middle	middle	1.000	0.400	constitutive	alternative	221	69	2
NC_071992.2	160556735	160557296	-2	1	-	NC_071992.2	160556808	160557153	OPLAH	XM_024251670.3	-	2	2	143	73	24	25	6	6	6	middle	middle	1.000	1.000	constitutive	constitutive	160	97	6
NC_071992.2	160557805	160558474	-3	1	-	NC_071992.2	160557854	160558216	OPLAH	XM_024251670.3	-	3	2	258	49	20	21	6	6	6	middle	middle	1.000	1.000	constitutive	constitutive	146	134	6
NC_071992.2	160589644	160590292	2	1	+	NC_071992.2	160589664	160590055	GPAA1	XM_002819548.4	+	2	2	20	237	5	6	4	4	4	middle	middle	1.000	1.000	constitutive	constitutive	101	196	4
NC_071992.2	160619810	160620278	3	1	+	NC_071992.2	160619880	160620277	WDR97	XM_054519257.2	+	3	2	70	1	18	19	10	10	10	middle	middle	1.000	1.000	constitutive	constitutive	197	121	10
NC_071992.2	160743845	160744391	3	1	+	NC_071992.2	160743904	160744335	MROH1	XM_024251174.3	+	3	2	59	56	15	16	25	25	25	middle	middle	1.000	1.000	constitutive	constitutive	40	141	25
NC_071992.2	160765824	160766268	1	1	+	NC_071992.2	160765825	160766267	MROH1	XM_024251174.3	+	1	2	1	1	39	40	25	25	8	middle	middle	1.000	0.320	constitutive	alternative	134	235	8
NC_071992.2	160765824	160766268	1	1	+	NC_071992.2	160765825	160766134	MROH1	XM_024251178.3	+	1	2	1	134	39	40	25	25	17	middle	middle	1.000	0.680	constitutive	alternative	134	102	17
NC_071992.2	160769140	160769878	-3	1	-	NC_071992.2	160769261	160769864	BOP1	XM_024251186.3	-	3	2	14	121	5	7	1	1	1	middle	middle	1.000	1.000	constitutive	constitutive	117	212	1
NC_071992.2	160817684	160818236	3	1	+	NC_071992.2	160817691	160818235	HSF1	XM_002819555.5	+	3	2	7	1	8	9	3	3	3	middle	middle	1.000	1.000	constitutive	constitutive	136	281	3
NC_071992.2	160865345	160866746	3	1	+	NC_071992.2	160865365	160866455	SLC52A2	XM_009244185.4	+	3	2	20	291	2	3	8	8	8	middle	middle	1.000	1.000	constitutive	constitutive	870	123	8
NC_071992.2	160898017	160898614	2	1	+	NC_071992.2	160898099	160898518	ADCK5	XM_024251342.3	+	2	2	82	96	3	4	6	4	6	middle	middle	0.667	1.000	alternative	constitutive	200	140	4
NC_071992.2	160898017	160898614	2	1	+	NC_071992.2	160898104	160898518	ADCK5	XM_024251346.3	+	2	2	87	96	2	3	6	2	6	middle	middle	0.333	1.000	alternative	constitutive	195	140	2
NC_071992.2	160898866	160899337	2	1	+	NC_071992.2	160899026	160899269	ADCK5	XM_024251342.3	+	2	2	160	68	7	8	6	6	6	middle	middle	1.000	1.000	constitutive	constitutive	83	81	6
NC_071992.2	160899191	160900127	3	1	+	NC_071992.2	160899503	160900126	ADCK5	XM_024251342.3	+	3	3	312	1	10	12	6	6	6	middle	middle	1.000	1.000	constitutive	constitutive	91	116	6
NC_071992.2	160906592	160906982	-2	1	-	NC_071992.2	160906658	160906916	CPSF1	XM_024251340.3	-	2	2	66	66	11	12	6	6	6	middle	middle	1.000	1.000	constitutive	constitutive	122	51	6
NC_071992.2	160921158	160922238	-1	1	-	NC_071992.2	160921239	160921602	SLC39A4	XM_024251138.3	-	1	2	636	81	8	9	2	2	2	middle	middle	1.000	1.000	constitutive	constitutive	131	54	2
NC_071992.2	160952560	160953322	-3	1	-	NC_071992.2	160952786	160953204	TONSL	XM_024251168.3	-	3	2	118	226	2	3	5	3	3	middle	middle	0.600	0.600	alternative	alternative	95	142	3
NC_071992.2	160978221	160978743	1	1	+	NC_071992.2	160978255	160978632	KIFC2	XM_024251623.3	+	1	2	34	111	11	12	1	1	1	middle	middle	1.000	1.000	constitutive	constitutive	108	157	1
NC_071992.2	160981225	160981699	2	1	+	NC_071992.2	160981336	160981682	KIFC2	XM_024251623.3	+	2	2	111	17	15	16	1	1	1	middle	middle	1.000	1.000	constitutive	constitutive	123	129	1
NC_071992.2	161007377	161007722	3	1	+	NC_071992.2	161007430	161007721	PPP1R16A	XM_054519309.2	+	3	2	53	1	3	4	2	2	2	middle	middle	1.000	1.000	constitutive	constitutive	70	145	2
NC_071992.2	161013846	161014995	1	1	+	NC_071992.2	161013928	161014962	GPT	XM_054519303.2	+	1	2	82	33	3	6	2	2	2	middle	middle	1.000	1.000	constitutive	constitutive	243	174	2
NC_071992.2	161018957	161019317	3	1	+	NC_071992.2	161018962	161019316	MFSD3	XM_024250908.3	+	3	2	5	1	2	3	2	1	1	middle	middle	0.500	0.500	unique	unique	139	124	1
NC_071992.2	161019320	161019659	3	1	+	NC_071992.2	161019388	161019497	MFSD3	XM_002819563.6	+	3	1	68	162	4	4	2	1	1	middle	middle	0.500	0.500	unique	unique	109	109	1
NC_071992.2	161019320	161019659	3	1	+	NC_071992.2	161019583	161019659	MFSD3	XM_024250908.3	+	3	1	263	0	5	5	2	1	1	last	last	0.500	0.500	unique	unique	76	76	1
NC_071992.2	161020851	161021229	-1	1	-	NC_071992.2	161020998	161021167	RECQL4	XM_002819564.5	-	1	1	62	147	17	17	20	18	18	middle	middle	0.900	0.900	alternative	alternative	169	169	18
NC_071992.2	161020851	161021229	-1	1	-	NC_071992.2	161020852	161020930	RECQL4	XM_063726979.1	-	1	1	299	1	15	15	20	2	2	last	last	0.100	0.100	alternative	alternative	78	78	2
NC_071992.2	1844562	1844940	1	1	+	NC_071992.2	1844652	1844872	MYOM2	XM_054561155.2	+	1	2	90	68	2	3	1	1	1	middle	middle	1.000	1.000	constitutive	constitutive	88	50	1
NC_071992.2	23850838	23851063	2	1	+	NC_071992.2	23850877	23851063	NPM2	XM_024251219.3	+	2	2	39	0	7	8	6	1	2	middle	last	0.167	0.333	unique	alternative	33	41	1
NC_071992.2	23850838	23851063	2	1	+	NC_071992.2	23851022	23851063	NPM2	XM_054561313.2	+	2	1	184	0	6	6	6	2	2	last	last	0.333	0.333	alternative	alternative	41	41	1
NC_071992.2	23911706	23912189	3	1	+	NC_071992.2	23911731	23912054	FHIP2B	XM_002818865.6	+	3	2	25	135	4	5	3	3	3	middle	middle	1.000	1.000	constitutive	constitutive	104	122	3
NC_071992.2	23915540	23916401	3	1	+	NC_071992.2	23915657	23916068	FHIP2B	XM_002818865.6	+	3	2	117	333	13	14	3	3	3	middle	middle	1.000	1.000	constitutive	constitutive	90	143	3
NC_071992.2	23934088	23934853	-3	1	-	NC_071992.2	23934246	23934649	HR	XM_002818867.6	-	3	2	204	158	11	12	4	4	4	middle	middle	1.000	1.000	constitutive	constitutive	165	69	4
