chr	start	end	frame	filler	strand	chr	first_exon_start	last_exon_end	gene	transcript	exon_strand	exon_frame	exon_count	upstream_len_in_scfr	downstream_len_in_scfr	first_exon_number	last_exon_number	gene_tx_count	first_exon_tx_count	last_exon_tx_count	first_exon_order	last_exon_order	first_exon_sharing	last_exon_sharing	first_exon_splicing	last_exon_splicing	first_exon_overlap	last_exon_overlap	merged_txs
NC_073254.2	46189802	46190279	-3	1	-	NC_073254.2	46189925	46190050	LOC106634867	XM_024929304.5	-	3	1	229	123	2	2	2	2	2	middle	middle	1.000	1.000	constitutive	constitutive	125	125	1
NC_073254.2	46189802	46190279	-3	1	-	NC_073254.2	46189803	46190050	LOC106634867	XM_057302476.2	-	3	2	229	1	2	3	2	2	1	middle	last	1.000	0.500	constitutive	unique	125	19	1
NC_073254.2	46244159	46244621	-3	1	-	NC_073254.2	46244174	46244530	VWA7	XM_003831552.6	-	3	2	91	15	11	12	1	1	1	middle	middle	1.000	1.000	constitutive	constitutive	152	92	1
NC_073254.2	46255893	46256652	-2	1	-	NC_073254.2	46255978	46256547	VARS1	XM_003831551.4	-	2	2	105	85	27	28	2	2	2	middle	middle	1.000	1.000	constitutive	constitutive	111	325	2
NC_073254.2	46258332	46258938	-2	1	-	NC_073254.2	46258492	46258772	VARS1	XM_003831551.4	-	2	2	166	160	19	20	2	2	2	middle	middle	1.000	1.000	constitutive	constitutive	70	125	2
NC_073254.2	46343690	46344221	-3	1	-	NC_073254.2	46343856	46344120	SLC44A4	XM_003831545.5	-	3	2	101	166	15	16	2	2	2	middle	middle	1.000	1.000	constitutive	constitutive	70	94	2
NC_073254.2	46359713	46360328	-3	1	-	NC_073254.2	46359715	46360134	EHMT2	XM_008956881.6	-	3	2	194	2	24	25	10	10	10	middle	middle	1.000	1.000	constitutive	constitutive	78	175	10
NC_073254.2	46421066	46421588	3	1	+	NC_073254.2	46421277	46421579	C2	XM_008956876.4	+	3	2	211	9	16	17	3	3	3	middle	middle	1.000	1.000	constitutive	constitutive	126	49	3
NC_073254.2	46427830	46428250	2	1	+	NC_073254.2	46427894	46428157	CFB	XM_008956880.4	+	2	2	64	93	16	17	1	1	1	middle	middle	1.000	1.000	constitutive	constitutive	132	49	1
NC_073254.2	46465004	46465406	3	1	+	NC_073254.2	46465005	46465398	C4A	XM_034961790.3	+	3	2	1	8	27	28	1	1	1	middle	middle	1.000	1.000	constitutive	constitutive	116	171	1
NC_073254.2	46467666	46468224	1	1	+	NC_073254.2	46467791	46468182	C4A	XM_034961790.3	+	1	2	125	42	33	34	1	1	1	middle	middle	1.000	1.000	constitutive	constitutive	186	90	1
NC_073254.2	46470023	46470557	3	1	+	NC_073254.2	46470106	46470378	C4A	XM_034961790.3	+	3	2	83	179	37	38	1	1	1	middle	middle	1.000	1.000	constitutive	constitutive	89	98	1
NC_073254.2	46478226	46478910	-2	1	-	NC_073254.2	46478322	46478663	LOC112440090	XM_055113449.2	-	2	2	247	96	9	10	1	1	1	middle	middle	1.000	1.000	constitutive	constitutive	151	96	1
NC_073254.2	46478991	46479525	-2	1	-	NC_073254.2	46479007	46479374	LOC112440090	XM_055113449.2	-	2	2	151	16	6	7	1	1	1	middle	middle	1.000	1.000	constitutive	constitutive	143	130	1
NC_073254.2	46491465	46491867	1	1	+	NC_073254.2	46491466	46491859	LOC100988452	XM_003831534.5	+	1	2	1	8	27	28	1	1	1	middle	middle	1.000	1.000	constitutive	constitutive	116	171	1
NC_073254.2	46494127	46494685	2	1	+	NC_073254.2	46494252	46494643	LOC100988452	XM_003831534.5	+	2	2	125	42	33	34	1	1	1	middle	middle	1.000	1.000	constitutive	constitutive	186	90	1
NC_073254.2	46496484	46497018	1	1	+	NC_073254.2	46496567	46496839	LOC100988452	XM_003831534.5	+	1	2	83	179	37	38	1	1	1	middle	middle	1.000	1.000	constitutive	constitutive	89	98	1
NC_073254.2	46506179	46506692	-3	1	-	NC_073254.2	46506260	46506640	LOC100992963	XM_063605246.1	-	3	2	52	81	33	34	5	5	5	middle	middle	1.000	1.000	constitutive	constitutive	122	143	5
NC_073254.2	46530834	46531986	-2	1	-	NC_073254.2	46530897	46531643	LOC100992963	XM_063605246.1	-	2	2	343	63	15	16	5	5	5	middle	middle	1.000	1.000	constitutive	constitutive	314	317	5
NC_073254.2	46618242	46618578	1	1	+	NC_073254.2	46618274	46618564	PPT2	XM_003829767.5	+	1	2	32	14	4	5	3	3	3	middle	middle	1.000	1.000	constitutive	constitutive	95	107	3
NC_073254.2	46643085	46643400	1	1	+	NC_073254.2	46643086	46643400	RNF5	XM_003829773.5	+	1	2	1	0	5	6	2	2	2	middle	last	1.000	1.000	constitutive	constitutive	117	94	2
NC_073254.2	47455337	47455874	3	1	+	NC_073254.2	47455501	47455874	BRD2	XM_024929272.3	+	3	2	164	0	11	12	5	5	5	middle	last	1.000	1.000	constitutive	constitutive	122	133	5
NC_073254.2	47643414	47643897	-2	1	-	NC_073254.2	47643423	47643858	COL11A2	XM_003808587.5	-	2	2	39	9	62	63	6	6	6	middle	middle	1.000	1.000	constitutive	constitutive	53	267	6
NC_073254.2	47645112	47645523	-2	1	-	NC_073254.2	47645137	47645406	COL11A2	XM_003808587.5	-	2	2	117	25	56	57	6	6	6	middle	middle	1.000	1.000	constitutive	constitutive	107	53	6
NC_073254.2	47648126	47648600	-3	1	-	NC_073254.2	47648202	47648489	COL11A2	XM_003808587.5	-	3	2	111	76	47	48	6	6	6	middle	middle	1.000	1.000	constitutive	constitutive	53	53	6
NC_073254.2	47767892	47768357	3	1	+	NC_073254.2	47768080	47768356	PFDN6	XM_008960652.5	+	3	2	188	1	2	3	3	3	3	middle	middle	1.000	1.000	constitutive	constitutive	70	124	3
NC_073254.2	47771698	47772070	-1	1	-	NC_073254.2	47771700	47771971	RGL2	XM_003808574.5	-	1	2	99	2	11	12	4	4	4	middle	middle	1.000	1.000	constitutive	constitutive	32	121	4
NC_073254.2	47772873	47773161	-2	1	-	NC_073254.2	47772883	47773117	RGL2	XM_003808574.5	-	2	2	44	10	8	9	4	4	4	middle	middle	1.000	1.000	constitutive	constitutive	84	68	4
NC_073254.2	48163087	48163900	2	1	+	NC_073254.2	48163201	48163532	ITPR3	XM_003808557.4	+	2	2	114	368	37	38	7	7	7	middle	middle	1.000	1.000	constitutive	constitutive	108	90	7
NC_073254.2	48164425	48165184	2	1	+	NC_073254.2	48164487	48165097	ITPR3	XM_003808557.4	+	2	2	62	87	41	42	7	7	7	middle	middle	1.000	1.000	constitutive	constitutive	184	200	7
NC_073254.2	49554101	49554809	3	1	+	NC_073254.2	49554117	49554287	ANKS1A	XM_034961898.3	+	3	1	16	522	23	23	13	13	13	middle	middle	1.000	1.000	constitutive	constitutive	170	170	7
NC_073254.2	49554101	49554809	3	1	+	NC_073254.2	49554117	49554809	ANKS1A	XM_063604838.1	+	3	2	16	0	23	24	13	13	6	middle	last	1.000	0.462	constitutive	alternative	170	188	6
NC_073254.2	49758718	49759309	2	1	+	NC_073254.2	49758815	49759265	ZNF76	XM_003808530.5	+	2	2	97	44	5	6	7	4	7	middle	middle	0.571	1.000	alternative	constitutive	116	75	4
NC_073254.2	49758718	49759309	2	1	+	NC_073254.2	49759190	49759265	ZNF76	XM_034961908.3	+	2	1	472	44	5	5	7	7	7	middle	middle	1.000	1.000	constitutive	constitutive	75	75	3
NC_073254.2	49760858	49761665	3	1	+	NC_073254.2	49761103	49761593	ZNF76	XM_003808530.5	+	3	2	245	72	9	10	7	7	7	middle	middle	1.000	1.000	constitutive	constitutive	233	163	7
NC_073254.2	50215771	50216254	2	1	+	NC_073254.2	50215844	50216230	ARMC12	XM_055113512.2	+	2	2	73	24	5	6	1	1	1	middle	middle	1.000	1.000	constitutive	constitutive	173	71	1
NC_073254.2	52128188	52128497	-3	1	-	NC_073254.2	52128230	52128362	MDGA1	XM_024929192.4	-	3	1	135	42	5	5	9	8	8	middle	middle	0.889	0.889	alternative	alternative	132	132	7
NC_073254.2	52128188	52128497	-3	1	-	NC_073254.2	52128230	52128497	MDGA1	XM_063604886.1	-	3	2	0	42	1	2	9	1	8	first	middle	0.111	0.889	unique	alternative	2	132	1
NC_073254.2	56084763	56085384	1	1	+	NC_073254.2	56084929	56085328	FOXP4	XM_034962056.3	+	1	2	166	56	9	10	17	17	10	middle	middle	1.000	0.588	constitutive	alternative	83	207	10
NC_073254.2	56084763	56085384	1	1	+	NC_073254.2	56084929	56085328	FOXP4	XM_034962059.3	+	1	2	166	56	9	10	17	17	7	middle	middle	1.000	0.412	constitutive	alternative	83	171	7
NC_073254.2	57510636	57511149	1	1	+	NC_073254.2	57510783	57511116	PPP2R5D	XM_003833272.5	+	1	2	147	33	14	15	1	1	1	middle	middle	1.000	1.000	constitutive	constitutive	72	116	1
NC_073254.2	57704574	57705345	1	1	+	NC_073254.2	57704669	57705344	CUL9	XM_003833264.7	+	1	3	95	1	21	23	6	6	6	middle	middle	1.000	1.000	constitutive	constitutive	109	160	6
NC_073254.2	57758789	57759917	3	1	+	NC_073254.2	57759029	57759697	TTBK1	XM_034962125.4	+	3	2	240	220	11	12	4	4	4	middle	middle	1.000	1.000	constitutive	constitutive	231	175	4
NC_073254.2	58173369	58173786	-2	1	-	NC_073254.2	58173371	58173786	MRPS18A	XM_003833240.6	-	2	2	0	2	4	5	2	2	1	middle	middle	1.000	0.500	constitutive	unique	123	69	1
NC_073254.2	58173369	58173786	-2	1	-	NC_073254.2	58173663	58173786	MRPS18A	XM_008958742.4	-	2	1	0	294	4	4	2	2	2	middle	middle	1.000	1.000	constitutive	constitutive	123	123	1
NC_073254.2	58659361	58659928	2	1	+	NC_073254.2	58659413	58659928	TMEM63B	XM_003833230.4	+	2	2	52	0	22	23	7	7	7	middle	last	1.000	1.000	constitutive	constitutive	80	188	7
NC_073254.2	58686981	58687629	1	1	+	NC_073254.2	58687222	58687516	CAPN11	XM_003833229.5	+	1	2	241	113	20	21	1	1	1	middle	middle	1.000	1.000	constitutive	constitutive	78	116	1
NC_073254.2	58760699	58761944	-3	1	-	NC_073254.2	58760705	58761440	SLC35B2	XM_003833227.6	-	3	2	504	6	1	2	3	1	1	first	middle	0.333	0.333	unique	unique	10	193	1
NC_073254.2	58764027	58764645	-2	1	-	NC_073254.2	58764070	58764566	NFKBIE	XM_003833228.6	-	2	2	79	43	4	5	1	1	1	middle	middle	1.000	1.000	constitutive	constitutive	88	239	1
NC_073254.2	58806768	58807464	-2	1	-	NC_073254.2	58806802	58807425	AARS2	XM_003833218.5	-	2	2	39	34	15	17	2	2	2	middle	middle	1.000	1.000	constitutive	constitutive	137	108	2
NC_073254.2	71119284	71119602	-2	1	-	NC_073254.2	71119286	71119602	DST	XM_008954352.4	-	2	2	0	2	13	14	15	14	14	middle	middle	0.933	0.933	alternative	alternative	95	127	14
NC_073254.2	85679377	85679839	2	1	+	NC_073254.2	85679474	85679838	LOC129398007	XM_055113846.2	+	2	2	97	1	8	9	1	1	1	middle	middle	1.000	1.000	constitutive	constitutive	132	147	1
NC_073254.2	93496592	93497210	-3	1	-	NC_073254.2	93496617	93497201	EEF1A1	XM_003809528.5	-	3	2	9	25	2	3	3	3	3	middle	middle	1.000	1.000	constitutive	constitutive	179	296	3
NC_073254.2	99132724	99133408	-1	1	-	NC_073254.2	99132779	99133399	PHIP	XM_034962408.3	-	1	3	9	55	1	4	4	4	4	first	middle	1.000	1.000	constitutive	constitutive	39	59	4
NC_073255.2	11169147	11169876	1	1	+	NC_073255.2	11169172	11169549	GRID2IP	XM_034963655.3	+	1	2	25	327	16	17	7	7	7	middle	middle	1.000	1.000	constitutive	constitutive	155	86	7
NC_073255.2	112251436	112251835	2	1	+	NC_073255.2	112251533	112251790	COL1A2	XM_063606253.1	+	2	2	97	45	26	27	1	1	1	middle	middle	1.000	1.000	constitutive	constitutive	53	53	1
NC_073255.2	116077285	116077774	-3	1	-	NC_073255.2	116077287	116077699	TECPR1	XM_003815697.6	-	3	2	75	2	12	13	2	2	2	middle	middle	1.000	1.000	constitutive	constitutive	149	157	2
NC_073255.2	118090182	118090932	-1	1	-	NC_073255.2	118090765	118090911	GPC2	XM_034964563.3	-	1	1	21	583	7	7	2	1	1	middle	middle	0.500	0.500	unique	unique	146	146	1
NC_073255.2	118090182	118090932	-1	1	-	NC_073255.2	118090184	118090359	GPC2	XM_063606008.1	-	1	1	573	2	9	9	2	1	1	middle	middle	0.500	0.500	unique	unique	175	175	1
NC_073255.2	118266080	118266488	3	1	+	NC_073255.2	118266101	118266161	LOC103782679	XM_034964576.3	+	3	1	21	327	4	4	21	15	15	middle	middle	0.714	0.714	alternative	alternative	60	60	15
NC_073255.2	118266080	118266488	3	1	+	NC_073255.2	118266303	118266373	LOC103782679	XM_063606024.1	+	3	1	223	115	1	1	21	2	2	first	first	0.095	0.095	alternative	alternative	70	70	2
NC_073255.2	118286354	118287467	3	1	+	NC_073255.2	118286971	118287360	LOC103782679	XM_034964576.3	+	3	1	617	107	11	11	21	15	15	middle	middle	0.714	0.714	alternative	alternative	389	389	15
NC_073255.2	118286354	118287467	3	1	+	NC_073255.2	118286512	118286651	LOC103782679	XM_063606022.1	+	3	1	158	816	10	10	21	2	2	middle	middle	0.095	0.095	alternative	alternative	139	139	2
NC_073255.2	118486557	118487469	-1	1	-	NC_073255.2	118486558	118487214	LRCH4	XM_008965431.6	-	1	2	255	1	17	18	3	3	3	middle	last	1.000	1.000	constitutive	constitutive	77	194	3
NC_073255.2	118526142	118526568	1	1	+	NC_073255.2	118526255	118526568	MOSPD3	XM_003812914.4	+	1	2	113	0	4	5	4	4	4	middle	last	1.000	1.000	constitutive	constitutive	164	28	4
NC_073255.2	118539290	118539686	-2	1	-	NC_073255.2	118539425	118539658	TFR2	XM_055115237.2	-	2	2	28	135	12	13	3	3	3	middle	middle	1.000	1.000	constitutive	constitutive	82	63	3
NC_073255.2	118544285	118544756	-2	1	-	NC_073255.2	118544346	118544685	TFR2	XM_055115237.2	-	2	2	71	61	5	6	3	3	3	middle	middle	1.000	1.000	constitutive	constitutive	111	122	3
NC_073255.2	118558600	118559044	-3	1	-	NC_073255.2	118558602	118558912	ACTL6B	XM_008965420.4	-	3	2	132	2	8	9	2	2	2	middle	middle	1.000	1.000	constitutive	constitutive	89	61	2
NC_073255.2	118559903	118560368	-2	1	-	NC_073255.2	118559934	118560201	ACTL6B	XM_008965420.4	-	2	2	167	31	6	7	2	2	2	middle	middle	1.000	1.000	constitutive	constitutive	94	106	2
NC_073255.2	118567099	118567792	-3	1	-	NC_073255.2	118567199	118567750	ACTL6B	XM_008965420.4	-	3	2	42	100	1	2	2	2	2	first	middle	1.000	1.000	constitutive	constitutive	24	76	2
NC_073255.2	118594837	118595830	-3	1	-	NC_073255.2	118595243	118595577	GIGYF1	XM_034964604.3	-	3	2	253	406	17	18	14	14	14	middle	middle	1.000	1.000	constitutive	constitutive	82	140	14
NC_073255.2	118595630	118596254	-2	1	-	NC_073255.2	118595762	118596099	GIGYF1	XM_034964604.3	-	2	2	155	132	15	16	14	14	14	middle	middle	1.000	1.000	constitutive	constitutive	134	100	14
NC_073255.2	118771573	118772461	2	1	+	NC_073255.2	118771607	118772365	SLC12A9	XM_055115247.3	+	2	2	34	96	16	17	12	3	3	middle	middle	0.250	0.250	alternative	alternative	125	371	3
NC_073255.2	118788329	118788647	3	1	+	NC_073255.2	118788330	118788627	SRRT	XM_003812897.5	+	3	2	1	20	7	8	6	6	6	middle	middle	1.000	1.000	constitutive	constitutive	95	117	6
NC_073255.2	118799141	118800368	-2	1	-	NC_073255.2	118799702	118799919	ACHE	XM_034964625.3	-	2	1	449	561	2	2	6	1	1	middle	middle	0.167	0.167	unique	unique	217	217	1
NC_073255.2	118799141	118800368	-2	1	-	NC_073255.2	118800191	118800368	ACHE	XM_034964626.4	-	2	1	0	1050	1	1	6	2	2	first	first	0.333	0.333	alternative	alternative	177	177	2
NC_073255.2	118855474	118866310	2	1	+	NC_073255.2	118855533	118866197	MUC3A	XM_055114732.1	+	2	4	59	113	2	5	1	1	1	middle	middle	1.000	1.000	constitutive	constitutive	5783	2063	1
NC_073255.2	118884714	118942548	1	1	+	NC_073255.2	118940821	118942447	LOC117981257	XM_055115311.1	+	1	1	56107	101	1	1	1	1	1	first	first	1.000	1.000	constitutive	constitutive	1626	1626	1
NC_073255.2	118884714	118942548	1	1	+	NC_073255.2	118884794	118904928	LOC103785161	XM_063606256.1	+	1	7	80	37620	3	21	1	1	1	middle	middle	1.000	1.000	constitutive	constitutive	452	9436	1
NC_073255.2	118884714	118942548	1	1	+	NC_073255.2	118932727	118933852	LOC134730785	XM_063606257.1	+	1	1	48013	8696	1	1	1	1	1	first	first	1.000	1.000	constitutive	constitutive	1125	1125	1
NC_073255.2	118947901	118948492	2	1	+	NC_073255.2	118948186	118948483	LOC117981257	XM_055115311.1	+	2	2	285	9	9	10	1	1	1	middle	middle	1.000	1.000	constitutive	constitutive	91	52	1
NC_073255.2	119022050	119046509	3	1	+	NC_073255.2	119025717	119027384	LOC117981258	XM_055115312.1	+	3	1	3667	19125	1	1	1	1	1	first	first	1.000	1.000	constitutive	constitutive	1667	1667	1
NC_073255.2	119022050	119046509	3	1	+	NC_073255.2	119028384	119030057	LOC106634424	XM_055115313.1	+	3	1	6334	16452	1	1	1	1	1	first	first	1.000	1.000	constitutive	constitutive	1673	1673	1
NC_073255.2	119022050	119046509	3	1	+	NC_073255.2	119030685	119031855	LOC129398341	XM_055115314.1	+	3	1	8635	14654	1	1	1	1	1	first	first	1.000	1.000	constitutive	constitutive	1170	1170	1
NC_073255.2	119022050	119046509	3	1	+	NC_073255.2	119032794	119039283	LOC117981260	XM_055115315.1	+	3	1	10744	7226	1	1	1	1	1	first	first	1.000	1.000	constitutive	constitutive	6489	6489	1
NC_073255.2	119022050	119046509	3	1	+	NC_073255.2	119043954	119045832	LOC129398342	XM_055115316.1	+	3	1	21904	677	1	1	1	1	1	first	first	1.000	1.000	constitutive	constitutive	1878	1878	1
NC_073255.2	119046512	119055332	3	1	+	NC_073255.2	119047140	119049195	LOC129398343	XM_055115317.1	+	3	2	628	6137	1	2	1	1	1	first	middle	1.000	1.000	constitutive	constitutive	575	1326	1
NC_073255.2	119046512	119055332	3	1	+	NC_073255.2	119050857	119052735	LOC100971047	XM_055115318.2	+	3	1	4345	2597	1	1	1	1	1	first	first	1.000	1.000	constitutive	constitutive	1878	1878	1
NC_073255.2	119223495	119224056	-1	1	-	NC_073255.2	119223544	119223886	PLOD3	XM_003807195.5	-	1	2	170	49	13	14	2	2	2	middle	middle	1.000	1.000	constitutive	constitutive	141	113	2
NC_073255.2	119224802	119225261	-2	1	-	NC_073255.2	119224804	119225163	PLOD3	XM_003807195.5	-	2	2	98	2	11	12	2	2	2	middle	middle	1.000	1.000	constitutive	constitutive	104	125	2
NC_073255.2	120497197	120497641	-3	1	-	NC_073255.2	120497198	120497492	LOC100972043	XM_055114751.2	-	3	2	149	1	20	21	7	5	5	middle	last	0.714	0.714	alternative	alternative	64	118	5
NC_073255.2	120591548	120591992	-2	1	-	NC_073255.2	120591549	120591843	LOC129398188	XM_055114771.2	-	2	2	149	1	10	11	1	1	1	middle	last	1.000	1.000	constitutive	constitutive	64	118	1
NC_073255.2	142415988	142416378	1	1	+	NC_073255.2	142416006	142416377	RINT1	XM_003811188.6	+	1	2	18	1	14	15	1	1	1	middle	middle	1.000	1.000	constitutive	constitutive	180	118	1
NC_073255.2	165645666	165646326	1	1	+	NC_073255.2	165645752	165646149	FLNC	XM_003813502.5	+	1	2	86	177	12	13	5	5	5	middle	middle	1.000	1.000	constitutive	constitutive	193	113	5
NC_073255.2	165648331	165648856	2	1	+	NC_073255.2	165648377	165648847	FLNC	XM_003813502.5	+	2	2	46	9	19	20	5	5	5	middle	middle	1.000	1.000	constitutive	constitutive	117	262	5
NC_073255.2	165655271	165656081	3	1	+	NC_073255.2	165655381	165655938	FLNC	XM_003813502.5	+	3	2	110	143	33	34	5	5	5	middle	middle	1.000	1.000	constitutive	constitutive	140	128	5
NC_073255.2	165691207	165691540	-3	1	-	NC_073255.2	165691211	165691522	KCP	XM_055114852.2	-	3	2	18	4	24	25	1	1	1	middle	middle	1.000	1.000	constitutive	constitutive	90	82	1
NC_073255.2	179179043	179179613	3	1	+	NC_073255.2	179179152	179179613	LOC112440465	unassigned_transcript_377	+	3	2	109	0	1	2	1	1	1	first	last	1.000	1.000	constitutive	constitutive	48	304	1
NC_073255.2	179286860	179287661	3	1	+	NC_073255.2	179286861	179287485	LOC100995080	unassigned_transcript_389	+	3	2	1	176	2	3	1	1	1	middle	middle	1.000	1.000	constitutive	constitutive	198	293	1
NC_073255.2	179294728	179295352	2	1	+	NC_073255.2	179294813	179295352	LOC129398291	unassigned_transcript_390	+	2	2	85	0	1	2	1	1	1	first	last	1.000	1.000	constitutive	constitutive	75	340	1
NC_073255.2	179763048	179763546	-1	1	-	NC_073255.2	179763087	179763493	LOC100989368	XM_063606397.1	-	1	2	53	39	29	30	1	1	1	middle	middle	1.000	1.000	constitutive	constitutive	165	66	1
NC_073255.2	180873392	180874016	3	1	+	NC_073255.2	180873396	180874016	LOC106635009	XM_055115267.1	+	3	2	4	0	1	2	1	1	1	first	last	1.000	1.000	constitutive	constitutive	251	323	1
NC_073255.2	187364987	187365680	-2	1	-	NC_073255.2	187364989	187365535	KCNH2	XM_014345869.5	-	2	2	145	2	12	13	6	4	4	middle	middle	0.667	0.667	alternative	alternative	272	186	4
NC_073255.2	187430099	187430489	3	1	+	NC_073255.2	187430151	187430488	NOS3	XM_008967939.5	+	3	2	52	1	17	18	5	1	1	middle	middle	0.200	0.200	unique	unique	132	78	1
NC_073255.2	187473389	187474208	3	1	+	NC_073255.2	187473725	187473977	ASIC3	XM_034965256.3	+	3	2	336	231	9	10	10	10	10	middle	middle	1.000	1.000	constitutive	constitutive	91	79	10
NC_073255.2	187478771	187479317	-2	1	-	NC_073255.2	187478827	187479079	CDK5	XM_055115536.1	-	2	2	238	56	2	3	2	2	2	middle	middle	1.000	1.000	constitutive	constitutive	88	67	2
NC_073255.2	187497427	187498240	2	1	+	NC_073255.2	187497552	187498132	SLC4A2	XM_055115532.3	+	2	2	125	108	20	21	1	1	1	middle	middle	1.000	1.000	constitutive	constitutive	169	173	1
NC_073255.2	187538459	187539203	3	1	+	NC_073255.2	187538692	187539081	AGAP3	XM_008967950.6	+	3	2	233	122	2	3	8	5	5	middle	middle	0.625	0.625	alternative	alternative	58	87	5
NC_073255.2	187661139	187662003	-1	1	-	NC_073255.2	187661374	187661724	SMARCD3	XM_008967959.4	-	1	2	279	235	9	10	3	3	3	middle	middle	1.000	1.000	constitutive	constitutive	122	101	3
NC_073255.2	194255459	194258498	3	1	+	NC_073255.2	194256813	194258498	LOC134730747	XM_063606150.1	+	3	2	1354	0	4	6	1	1	1	middle	last	1.000	1.000	constitutive	constitutive	128	1300	1
NC_073255.2	26292109	26292694	2	1	+	NC_073255.2	26292116	26292655	SP4	XM_003825036.7	+	2	2	7	39	1	2	2	1	1	first	middle	0.500	0.500	unique	unique	6	115	1
NC_073255.2	26292109	26292694	2	1	+	NC_073255.2	26292584	26292655	SP4	XM_055115751.2	+	2	1	475	39	1	1	2	1	1	first	first	0.500	0.500	unique	unique	71	71	1
NC_073255.2	31026277	31026583	-3	1	-	NC_073255.2	31026301	31026558	HNRNPA2B1	XM_003807916.5	-	3	2	25	24	5	6	5	5	5	middle	middle	1.000	1.000	constitutive	constitutive	101	80	5
NC_073255.2	35779996	35780698	2	1	+	NC_073255.2	35780126	35780462	GHRHR	XM_008958907.5	+	2	2	130	236	2	3	1	1	1	middle	middle	1.000	1.000	constitutive	constitutive	102	107	1
NC_073255.2	43189441	43190179	-3	1	-	NC_073255.2	43189442	43190119	LOC117980923	unassigned_transcript_359	-	3	2	60	1	1	2	1	1	1	first	last	1.000	1.000	constitutive	constitutive	42	523	1
NC_073255.2	4828886	4829357	3	1	+	NC_073255.2	4828904	4829282	LOC117981174	XM_063606152.1	+	3	2	18	75	17	18	1	1	1	middle	middle	1.000	1.000	constitutive	constitutive	90	146	1
NC_073255.2	48984879	48985482	-1	1	-	NC_073255.2	48984931	48985381	POLM	XM_003805243.5	-	1	2	101	52	8	9	17	10	17	middle	middle	0.588	1.000	alternative	constitutive	102	242	10
NC_073255.2	48984879	48985482	-1	1	-	NC_073255.2	48984931	48985173	POLM	XM_003805244.5	-	1	1	309	52	8	8	17	17	17	middle	middle	1.000	1.000	constitutive	constitutive	242	242	7
NC_073255.2	49022257	49022776	2	1	+	NC_073255.2	49022387	49022713	AEBP1	XM_003805233.5	+	2	2	130	63	13	14	1	1	1	middle	middle	1.000	1.000	constitutive	constitutive	144	85	1
NC_073255.2	49146491	49147268	-2	1	-	NC_073255.2	49146573	49146859	CAMK2B	XM_034964021.4	-	2	2	409	82	14	15	8	8	8	middle	middle	1.000	1.000	constitutive	constitutive	37	71	8
NC_073255.2	52711213	52711585	-3	1	-	NC_073255.2	52711276	52711552	PKD1L1	XM_055115919.2	-	3	2	33	63	38	39	1	1	1	middle	middle	1.000	1.000	constitutive	constitutive	110	72	1
NC_073255.2	5929878	5930412	1	1	+	NC_073255.2	5929967	5930340	CYP2W1	XM_034965417.1	+	1	2	89	72	3	4	1	1	1	middle	middle	1.000	1.000	constitutive	constitutive	149	157	1
NC_073255.2	60087407	60088496	-2	1	-	NC_073255.2	60087409	60088331	LOC117980962	XM_034964129.3	-	2	2	165	2	1	2	4	2	4	first	middle	0.500	1.000	alternative	constitutive	553	125	2
NC_073255.2	60087407	60088496	-2	1	-	NC_073255.2	60087409	60088331	LOC117980962	XM_055115962.2	-	2	3	165	2	1	3	4	2	4	first	middle	0.500	1.000	alternative	constitutive	44	125	2
NC_073255.2	60933409	60934186	-3	1	-	NC_073255.2	60933746	60934160	PHKG1	XM_008963810.4	-	3	2	26	337	7	8	5	4	4	middle	middle	0.800	0.800	alternative	alternative	153	125	4
NC_073255.2	6428044	6428944	-3	1	-	NC_073255.2	6428401	6428920	INTS1	XM_055115655.1	-	3	2	24	357	31	32	2	2	2	middle	middle	1.000	1.000	constitutive	constitutive	159	140	2
NC_073255.2	6434822	6435578	-2	1	-	NC_073255.2	6435006	6435377	INTS1	XM_055115655.1	-	2	2	201	184	22	23	2	2	2	middle	middle	1.000	1.000	constitutive	constitutive	179	104	2
NC_073255.2	6436476	6437181	-1	1	-	NC_073255.2	6436516	6436989	INTS1	XM_055115655.1	-	1	2	192	40	20	21	2	2	2	middle	middle	1.000	1.000	constitutive	constitutive	179	149	2
NC_073255.2	6448424	6449387	-2	1	-	NC_073255.2	6448563	6449298	INTS1	XM_055115655.1	-	2	3	89	139	7	9	2	2	2	middle	middle	1.000	1.000	constitutive	constitutive	186	141	2
NC_073255.2	6449390	6449993	-2	1	-	NC_073255.2	6449392	6449768	INTS1	XM_055115655.1	-	2	2	225	2	5	6	2	1	2	middle	middle	0.500	1.000	unique	constitutive	159	105	1
NC_073255.2	6449390	6449993	-2	1	-	NC_073255.2	6449392	6449768	INTS1	XM_055115656.1	-	2	2	225	2	5	6	2	1	2	middle	middle	0.500	1.000	unique	constitutive	153	105	1
NC_073255.2	7533489	7534917	1	1	+	NC_073255.2	7534543	7534824	IQCE	XM_034963539.4	+	1	2	1054	93	7	8	9	7	9	middle	middle	0.778	1.000	alternative	constitutive	113	50	7
NC_073255.2	7533489	7534917	1	1	+	NC_073255.2	7534576	7534824	IQCE	XM_034963549.2	+	1	2	1087	93	1	2	9	2	9	first	middle	0.222	1.000	alternative	constitutive	80	50	2
NC_073255.2	76816169	76817822	-2	1	-	NC_073255.2	76816170	76817731	LOC117980981	XM_034964189.2	-	2	2	91	1	4	5	2	1	1	middle	last	0.500	0.500	unique	unique	824	406	1
