chr	start	end	frame	filler	strand	chr	first_exon_start	last_exon_end	gene	transcript	exon_strand	exon_frame	exon_count	upstream_len_in_scfr	downstream_len_in_scfr	first_exon_number	last_exon_number	gene_tx_count	first_exon_tx_count	last_exon_tx_count	first_exon_order	last_exon_order	first_exon_sharing	last_exon_sharing	first_exon_splicing	last_exon_splicing	first_exon_overlap	last_exon_overlap	merged_txs
NC_072403.2	37826140	37826674	-3	1	-	NC_072403.2	37826156	37826523	LOC462578	XM_009450945.5	-	3	2	151	16	36	37	6	6	6	middle	middle	1.000	1.000	constitutive	constitutive	143	130	6
NC_072403.2	37826873	37827386	-2	1	-	NC_072403.2	37826954	37827334	LOC462578	XM_009450945.5	-	2	2	52	81	33	34	6	6	6	middle	middle	1.000	1.000	constitutive	constitutive	122	143	6
NC_072403.2	37851530	37852682	-2	1	-	NC_072403.2	37851593	37852339	LOC462578	XM_009450945.5	-	2	2	343	63	15	16	6	6	6	middle	middle	1.000	1.000	constitutive	constitutive	314	317	6
NC_072403.2	37941425	37941761	3	1	+	NC_072403.2	37941457	37941747	PPT2	XM_003311194.6	+	3	2	32	14	4	5	6	3	6	middle	middle	0.500	1.000	alternative	constitutive	95	107	3
NC_072403.2	37941425	37941761	3	1	+	NC_072403.2	37941537	37941747	PPT2	XM_054686789.2	+	3	2	112	14	2	3	6	3	6	middle	middle	0.500	1.000	alternative	constitutive	15	107	3
NC_072403.2	37966216	37966531	2	1	+	NC_072403.2	37966217	37966531	RNF5	XM_001164301.5	+	2	2	1	0	5	6	1	1	1	middle	last	1.000	1.000	constitutive	constitutive	117	94	1
NC_072403.2	38006321	38006891	-2	1	-	NC_072403.2	38006351	38006863	NOTCH4	XM_009450982.5	-	2	2	28	30	6	7	6	6	6	middle	middle	1.000	1.000	constitutive	constitutive	236	155	6
NC_072403.2	38861142	38861679	1	1	+	NC_072403.2	38861306	38861679	BRD2	XM_001168036.7	+	1	2	164	0	11	12	3	3	3	middle	last	1.000	1.000	constitutive	constitutive	122	133	3
NC_072403.2	39049471	39049954	-3	1	-	NC_072403.2	39049480	39049915	COL11A2	XM_016955247.4	-	3	2	39	9	62	63	10	10	10	middle	middle	1.000	1.000	constitutive	constitutive	53	267	10
NC_072403.2	39051169	39051580	-3	1	-	NC_072403.2	39051194	39051463	COL11A2	XM_016955247.4	-	3	2	117	25	56	57	10	10	10	middle	middle	1.000	1.000	constitutive	constitutive	107	53	10
NC_072403.2	39054183	39054657	-1	1	-	NC_072403.2	39054259	39054546	COL11A2	XM_016955247.4	-	1	2	111	76	47	48	10	10	10	middle	middle	1.000	1.000	constitutive	constitutive	53	53	10
NC_072403.2	39173969	39174434	3	1	+	NC_072403.2	39174157	39174433	PFDN6	XM_009451009.3	+	3	2	188	1	2	3	3	3	3	middle	middle	1.000	1.000	constitutive	constitutive	70	124	3
NC_072403.2	39177775	39178147	-3	1	-	NC_072403.2	39177777	39178048	RGL2	XM_001169717.7	-	3	2	99	2	9	10	9	9	9	middle	middle	1.000	1.000	constitutive	constitutive	32	121	9
NC_072403.2	39178954	39179242	-3	1	-	NC_072403.2	39178964	39179198	RGL2	XM_001169717.7	-	3	2	44	10	6	7	9	9	9	middle	middle	1.000	1.000	constitutive	constitutive	84	68	9
NC_072403.2	39564563	39565193	3	1	+	NC_072403.2	39564677	39565008	ITPR3	XM_016955262.4	+	3	2	114	185	37	38	3	3	3	middle	middle	1.000	1.000	constitutive	constitutive	108	90	3
NC_072403.2	39565901	39566660	3	1	+	NC_072403.2	39565963	39566573	ITPR3	XM_016955262.4	+	3	2	62	87	41	42	3	3	3	middle	middle	1.000	1.000	constitutive	constitutive	184	200	3
NC_072403.2	41014293	41015430	-1	1	-	NC_072403.2	41014968	41015244	TCP11	XM_016955289.3	-	1	1	186	675	1	1	12	2	2	first	first	0.167	0.167	alternative	alternative	276	276	2
NC_072403.2	41014293	41015430	-1	1	-	NC_072403.2	41014510	41014647	TCP11	XM_016955294.2	-	1	1	783	217	2	2	12	1	1	middle	middle	0.083	0.083	unique	unique	137	137	1
NC_072403.2	41165079	41165670	1	1	+	NC_072403.2	41165176	41165626	ZNF76	XM_016955298.4	+	1	2	97	44	5	6	7	4	7	middle	middle	0.571	1.000	alternative	constitutive	116	75	4
NC_072403.2	41165079	41165670	1	1	+	NC_072403.2	41165551	41165626	ZNF76	XM_016955301.4	+	1	1	472	44	5	5	7	7	7	middle	middle	1.000	1.000	constitutive	constitutive	75	75	3
NC_072403.2	41167219	41168026	2	1	+	NC_072403.2	41167464	41167954	ZNF76	XM_016955298.4	+	2	2	245	72	9	10	7	7	7	middle	middle	1.000	1.000	constitutive	constitutive	233	163	7
NC_072403.2	41352577	41353132	-3	1	-	NC_072403.2	41352818	41353132	TEAD3	XM_016955331.4	-	3	2	0	241	3	4	3	2	2	middle	middle	0.667	0.667	alternative	alternative	62	62	1
NC_072403.2	41352577	41353132	-3	1	-	NC_072403.2	41353070	41353132	TEAD3	XM_063812933.1	-	3	1	0	493	3	3	3	2	2	middle	middle	0.667	0.667	alternative	alternative	62	62	1
NC_072403.2	41352577	41353132	-3	1	-	NC_072403.2	41352818	41352880	TEAD3	XM_063812934.1	-	3	1	252	241	3	3	3	2	2	middle	middle	0.667	0.667	alternative	alternative	62	62	1
NC_072403.2	41621951	41622434	3	1	+	NC_072403.2	41622024	41622410	ARMC12	XM_016955338.4	+	3	2	73	24	5	6	1	1	1	middle	middle	1.000	1.000	constitutive	constitutive	173	71	1
NC_072403.2	47474834	47475455	3	1	+	NC_072403.2	47475000	47475399	FOXP4	XM_016945014.4	+	3	2	166	56	9	10	21	21	9	middle	middle	1.000	0.429	constitutive	alternative	83	207	9
NC_072403.2	47474834	47475455	3	1	+	NC_072403.2	47475000	47475399	FOXP4	XM_016945021.4	+	3	2	166	56	9	10	21	21	12	middle	middle	1.000	0.571	constitutive	alternative	83	171	12
NC_072403.2	48904785	48905298	1	1	+	NC_072403.2	48904932	48905265	PPP2R5D	XM_063812436.1	+	1	2	147	33	14	15	2	2	2	middle	middle	1.000	1.000	constitutive	constitutive	72	116	2
NC_072403.2	49098492	49099347	1	1	+	NC_072403.2	49098671	49099038	CUL9	XM_009451289.5	+	1	2	179	309	21	22	11	11	5	middle	middle	1.000	0.455	constitutive	alternative	109	182	1
NC_072403.2	49098492	49099347	1	1	+	NC_072403.2	49098671	49099346	CUL9	XM_016955550.3	+	1	2	179	1	21	22	11	11	6	middle	middle	1.000	0.545	constitutive	alternative	109	490	6
NC_072403.2	49098492	49099347	1	1	+	NC_072403.2	49098671	49099346	CUL9	XM_054685835.2	+	1	3	179	1	21	23	11	11	4	middle	middle	1.000	0.364	constitutive	alternative	109	160	4
NC_072403.2	49152892	49154020	2	1	+	NC_072403.2	49153132	49153800	TTBK1	XM_016955558.3	+	2	2	240	220	10	11	2	2	2	middle	middle	1.000	1.000	constitutive	constitutive	231	175	2
NC_072403.2	49320506	49321109	3	1	+	NC_072403.2	49320846	49321006	ABCC10	XM_009451311.5	+	3	1	340	103	1	1	26	15	15	first	first	0.577	0.577	alternative	alternative	160	160	15
NC_072403.2	49320506	49321109	3	1	+	NC_072403.2	49320585	49320628	ABCC10	XM_009451313.5	+	3	1	79	481	1	1	26	2	2	first	first	0.077	0.077	alternative	alternative	43	43	2
NC_072403.2	49341687	49342089	1	1	+	NC_072403.2	49341765	49341910	ABCC10	XM_003311310.7	+	1	1	78	179	17	17	26	19	19	middle	middle	0.731	0.731	alternative	alternative	145	145	19
NC_072403.2	49341687	49342089	1	1	+	NC_072403.2	49341765	49342088	ABCC10	XM_016955576.4	+	1	2	78	1	18	19	26	3	3	middle	middle	0.115	0.115	alternative	alternative	129	97	3
NC_072403.2	49566254	49566671	-2	1	-	NC_072403.2	49566256	49566671	MRPS18A	XM_001140445.5	-	2	2	0	2	4	5	1	1	1	middle	middle	1.000	1.000	constitutive	constitutive	123	69	1
NC_072403.2	50051129	50051696	3	1	+	NC_072403.2	50051181	50051696	TMEM63B	XM_016955601.4	+	3	2	52	0	23	24	6	6	6	middle	last	1.000	1.000	constitutive	constitutive	80	188	6
NC_072403.2	50078745	50079393	1	1	+	NC_072403.2	50078986	50079280	CAPN11	NM_001280269.1	+	1	2	241	113	18	19	5	4	3	middle	middle	0.800	0.600	alternative	alternative	78	116	3
NC_072403.2	50078745	50079393	1	1	+	NC_072403.2	50078986	50079206	CAPN11	XM_063811931.1	+	1	2	241	187	20	21	5	4	1	middle	middle	0.800	0.200	alternative	unique	78	42	1
NC_072403.2	50078745	50079393	1	1	+	NC_072403.2	50078986	50079074	CAPN11	XM_063811932.1	+	1	1	241	319	20	20	5	1	1	middle	middle	0.200	0.200	unique	unique	88	88	1
NC_072403.2	50079712	50079985	2	1	+	NC_072403.2	50079750	50079808	CAPN11	NM_001280269.1	+	2	1	38	177	20	20	5	2	2	middle	middle	0.400	0.400	alternative	alternative	58	58	2
NC_072403.2	50079712	50079985	2	1	+	NC_072403.2	50079951	50079985	CAPN11	XM_063811930.1	+	2	1	239	0	22	22	5	2	2	last	last	0.400	0.400	alternative	alternative	34	34	2
NC_072403.2	50199054	50199750	-1	1	-	NC_072403.2	50199088	50199711	AARS2	XM_009451373.5	-	1	2	39	34	13	15	2	2	2	middle	middle	1.000	1.000	constitutive	constitutive	137	108	2
NC_072403.2	5918455	5919157	2	1	+	NC_072403.2	5918504	5918923	LOC129144200	XM_063812727.1	+	2	2	49	234	12	14	1	1	1	middle	middle	1.000	1.000	constitutive	constitutive	16	95	1
NC_072403.2	6026350	6026878	-3	1	-	NC_072403.2	6026542	6026839	LOC129144202	XM_063812730.1	-	3	2	39	192	2	3	7	4	4	middle	middle	0.571	0.571	alternative	alternative	108	110	4
NC_072403.2	6026350	6026878	-3	1	-	NC_072403.2	6026542	6026602	LOC129144202	XM_063812734.1	-	3	1	276	192	1	1	7	3	3	first	first	0.429	0.429	alternative	alternative	60	60	3
NC_072403.2	62511854	62512172	-2	1	-	NC_072403.2	62511856	62512172	DST	XM_016955690.4	-	2	2	0	2	14	15	36	33	33	middle	middle	0.917	0.917	alternative	alternative	95	127	33
NC_072403.2	85461856	85462474	-3	1	-	NC_072403.2	85461881	85462465	EEF1A1	NM_001009165.1	-	3	2	9	25	2	3	4	4	4	middle	middle	1.000	1.000	constitutive	constitutive	179	296	4
NC_072403.2	91047895	91048579	-3	1	-	NC_072403.2	91047950	91048570	PHIP	XM_016955892.4	-	3	3	9	55	1	4	6	3	3	first	middle	0.500	0.500	alternative	alternative	39	59	3
NC_072403.2	97644753	97645251	-1	1	-	NC_072403.2	97644799	97645188	SYNCRIP	XM_009451612.4	-	1	2	63	46	4	5	12	12	12	middle	middle	1.000	1.000	constitutive	constitutive	113	176	12
NC_072404.2	103791110	103791413	3	1	+	NC_072404.2	103791111	103791368	COL1A2	XM_001168894.7	+	3	2	1	45	27	28	1	1	1	middle	middle	1.000	1.000	constitutive	constitutive	53	53	1
NC_072404.2	107619267	107619756	-2	1	-	NC_072404.2	107619269	107619681	TECPR1	XM_001135658.6	-	2	2	75	2	12	13	6	6	6	middle	middle	1.000	1.000	constitutive	constitutive	149	157	6
NC_072404.2	109623156	109623432	-2	1	-	NC_072404.2	109623158	109623278	TRAPPC14	XM_016957836.4	-	2	1	154	2	5	5	3	2	2	middle	middle	0.667	0.667	alternative	alternative	120	120	1
NC_072404.2	109623156	109623432	-2	1	-	NC_072404.2	109623158	109623384	TRAPPC14	XM_016957837.3	-	2	2	48	2	1	2	3	1	2	first	middle	0.333	0.667	unique	alternative	27	120	1
NC_072404.2	109623156	109623432	-2	1	-	NC_072404.2	109623158	109623195	TRAPPC14	XM_016957838.4	-	2	1	237	2	1	1	3	1	1	first	first	0.333	0.333	unique	unique	37	37	1
NC_072404.2	109637296	109638046	-1	1	-	NC_072404.2	109637879	109638025	GPC2	XM_016957846.3	-	1	1	21	583	7	7	2	1	1	middle	middle	0.500	0.500	unique	unique	146	146	1
NC_072404.2	109637296	109638046	-1	1	-	NC_072404.2	109637298	109637473	GPC2	XM_024357947.3	-	1	1	573	2	9	9	2	1	1	middle	middle	0.500	0.500	unique	unique	175	175	1
NC_072404.2	109817166	109817574	1	1	+	NC_072404.2	109817187	109817247	PILRB	XM_016957851.4	+	1	1	21	327	4	4	43	23	23	middle	middle	0.535	0.535	alternative	alternative	60	60	23
NC_072404.2	109817166	109817574	1	1	+	NC_072404.2	109817389	109817459	PILRB	XM_063814859.1	+	1	1	223	115	1	1	43	2	2	first	first	0.047	0.047	alternative	alternative	70	70	2
NC_072404.2	110065495	110066767	2	1	+	NC_072404.2	110065840	110066627	PCOLCE	XM_016946178.4	+	2	2	345	140	2	3	1	1	1	middle	middle	1.000	1.000	constitutive	constitutive	108	258	1
NC_072404.2	110077043	110077469	3	1	+	NC_072404.2	110077156	110077469	MOSPD3	XM_016946179.4	+	3	2	113	0	4	5	5	5	5	middle	last	1.000	1.000	constitutive	constitutive	164	28	5
NC_072404.2	110095184	110095655	-3	1	-	NC_072404.2	110095245	110095584	TFR2	XM_009453805.5	-	3	2	71	61	5	6	3	3	3	middle	middle	1.000	1.000	constitutive	constitutive	111	122	3
NC_072404.2	110109526	110109970	-1	1	-	NC_072404.2	110109528	110109838	ACTL6B	XM_001140943.5	-	1	2	132	2	8	9	1	1	1	middle	middle	1.000	1.000	constitutive	constitutive	89	61	1
NC_072404.2	110110829	110111294	-3	1	-	NC_072404.2	110110860	110111127	ACTL6B	XM_001140943.5	-	3	2	167	31	6	7	1	1	1	middle	middle	1.000	1.000	constitutive	constitutive	94	106	1
NC_072404.2	110118018	110118711	-2	1	-	NC_072404.2	110118118	110118669	ACTL6B	XM_001140943.5	-	2	2	42	100	1	2	1	1	1	first	middle	1.000	1.000	constitutive	constitutive	24	76	1
NC_072404.2	110146621	110147158	-1	1	-	NC_072404.2	110146666	110147003	GIGYF1	XM_009453806.5	-	1	2	155	45	15	16	14	14	14	middle	middle	1.000	1.000	constitutive	constitutive	134	100	14
NC_072404.2	110329533	110330421	1	1	+	NC_072404.2	110329567	110330325	TRIP6	NM_001246623.2	+	1	2	34	96	3	4	2	2	2	middle	middle	1.000	1.000	constitutive	constitutive	125	371	2
NC_072404.2	110346290	110346608	3	1	+	NC_072404.2	110346291	110346588	SRRT	XM_003318658.7	+	3	2	1	20	7	8	5	5	5	middle	middle	1.000	1.000	constitutive	constitutive	95	117	5
NC_072404.2	110442616	110484883	2	1	+	NC_072404.2	110483156	110484770	LOC107972007	XM_016946260.4	+	2	1	40540	113	1	1	1	1	1	first	first	1.000	1.000	constitutive	constitutive	1614	1614	1
NC_072404.2	110442616	110484883	2	1	+	NC_072404.2	110460179	110463011	LOC129144497	XM_054687273.1	+	2	2	17563	21872	1	2	1	1	1	first	middle	1.000	1.000	constitutive	constitutive	1447	1078	1
NC_072404.2	110442616	110484883	2	1	+	NC_072404.2	110475113	110475965	LOC129144499	XM_054687275.1	+	2	1	32497	8918	1	1	1	1	1	first	first	1.000	1.000	constitutive	constitutive	852	852	1
NC_072404.2	110442616	110484883	2	1	+	NC_072404.2	110454065	110458778	LOC129144496	XM_063815938.1	+	2	2	11449	26105	1	3	1	1	1	first	middle	1.000	1.000	constitutive	constitutive	78	4075	1
NC_072404.2	110442616	110484883	2	1	+	NC_072404.2	110468219	110472632	LOC129144498	XM_063815939.1	+	2	1	25603	12251	1	1	1	1	1	first	first	1.000	1.000	constitutive	constitutive	4413	4413	1
NC_072404.2	110442616	110484883	2	1	+	NC_072404.2	110479622	110480529	LOC134810625	XM_063815940.1	+	2	1	37006	4354	1	1	1	1	1	first	first	1.000	1.000	constitutive	constitutive	907	907	1
NC_072404.2	110442616	110484883	2	1	+	NC_072404.2	110481461	110482352	LOC134810626	XM_063815941.1	+	2	1	38845	2531	1	1	1	1	1	first	first	1.000	1.000	constitutive	constitutive	891	891	1
NC_072404.2	110564460	110591907	1	1	+	NC_072404.2	110568127	110569794	LOC134810627	XM_063815942.1	+	1	1	3667	22113	1	1	1	1	1	first	first	1.000	1.000	constitutive	constitutive	1667	1667	1
NC_072404.2	110564460	110591907	1	1	+	NC_072404.2	110571502	110575150	LOC107972039	XM_063815943.1	+	1	1	7042	16757	1	1	1	1	1	first	first	1.000	1.000	constitutive	constitutive	3648	3648	1
NC_072404.2	110564460	110591907	1	1	+	NC_072404.2	110579290	110586478	MUC17	XM_063815944.1	+	1	2	14830	5429	1	2	1	1	1	first	middle	1.000	1.000	constitutive	constitutive	3825	2831	1
NC_072404.2	110759962	110760523	-1	1	-	NC_072404.2	110760011	110760353	PLOD3	XM_001153684.8	-	1	2	170	49	13	14	3	3	3	middle	middle	1.000	1.000	constitutive	constitutive	141	113	3
NC_072404.2	110761269	110761728	-2	1	-	NC_072404.2	110761271	110761630	PLOD3	XM_001153684.8	-	2	2	98	2	11	12	3	3	3	middle	middle	1.000	1.000	constitutive	constitutive	104	125	3
NC_072404.2	112033568	112034012	-3	1	-	NC_072404.2	112033569	112033863	LOC742087	XM_001145045.7	-	3	2	149	1	19	20	5	4	4	middle	last	0.800	0.800	alternative	alternative	64	118	4
NC_072404.2	112127484	112127919	-2	1	-	NC_072404.2	112127485	112127779	LOC463627	XM_054656198.2	-	2	2	140	1	9	10	1	1	1	middle	last	1.000	1.000	constitutive	constitutive	64	118	1
NC_072404.2	117695867	117697316	3	1	+	NC_072404.2	117696167	117697101	LOC112209800	XM_063814966.1	+	3	2	300	215	9	11	8	7	7	middle	middle	0.875	0.875	alternative	alternative	115	511	7
NC_072404.2	117695867	117697316	3	1	+	NC_072404.2	117696441	117697101	LOC112209800	XM_063814969.1	+	3	1	574	215	9	9	8	1	1	middle	middle	0.125	0.125	unique	unique	660	660	1
NC_072404.2	117697514	117698123	3	1	+	NC_072404.2	117697753	117698123	LOC112209800	XM_063814970.1	+	3	2	239	0	12	13	8	3	2	middle	last	0.375	0.250	alternative	alternative	110	160	2
NC_072404.2	117697514	117698123	3	1	+	NC_072404.2	117697753	117697863	LOC112209800	XM_063814974.1	+	3	1	239	260	12	12	8	3	3	middle	middle	0.375	0.375	alternative	alternative	110	110	1
NC_072404.2	117697725	117698235	1	1	+	NC_072404.2	117697753	117698235	LOC112209800	XM_063814966.1	+	1	2	28	0	13	14	8	5	3	middle	last	0.625	0.375	alternative	alternative	110	272	3
NC_072404.2	117697725	117698235	1	1	+	NC_072404.2	117697753	117697863	LOC112209800	XM_063814972.1	+	1	1	28	372	13	13	8	5	5	middle	middle	0.625	0.625	alternative	alternative	110	110	2
NC_072404.2	120514523	120514928	-3	1	-	NC_072404.2	120514590	120514903	SRPK2	NM_001279947.1	-	3	2	25	67	11	12	19	19	19	middle	middle	1.000	1.000	constitutive	constitutive	100	107	19
NC_072404.2	120773871	120775377	-2	1	-	NC_072404.2	120774438	120774453	SRPK2	XM_009453860.5	-	2	1	924	567	1	1	19	3	3	first	first	0.158	0.158	alternative	alternative	15	15	3
NC_072404.2	120773871	120775377	-2	1	-	NC_072404.2	120774889	120774918	SRPK2	XM_063813808.1	-	2	1	459	1018	1	1	19	3	3	first	first	0.158	0.158	alternative	alternative	29	29	3
NC_072404.2	120952319	120952709	3	1	+	NC_072404.2	120952337	120952708	RINT1	XM_016945648.4	+	3	2	18	1	14	15	1	1	1	middle	middle	1.000	1.000	constitutive	constitutive	180	118	1
NC_072404.2	12142956	12143727	1	1	+	NC_072404.2	12142981	12143358	GRID2IP	XM_003318301.4	+	1	2	25	369	17	18	2	2	2	middle	middle	1.000	1.000	constitutive	constitutive	155	86	2
NC_072404.2	121494324	121495008	-2	1	-	NC_072404.2	121494376	121494765	SYPL1	XM_016945653.4	-	2	2	243	52	1	2	2	2	2	first	middle	1.000	1.000	constitutive	constitutive	50	71	2
NC_072404.2	123006131	123006581	3	1	+	NC_072404.2	123006157	123006559	LOC100615780	XM_063815526.1	+	3	2	26	22	3	5	1	1	1	middle	middle	1.000	1.000	constitutive	constitutive	28	305	1
NC_072404.2	144201330	144201990	1	1	+	NC_072404.2	144201416	144201813	FLNC	XM_003318778.5	+	1	2	86	177	12	13	2	2	2	middle	middle	1.000	1.000	constitutive	constitutive	193	113	2
NC_072404.2	144203994	144204519	1	1	+	NC_072404.2	144204040	144204510	FLNC	XM_003318778.5	+	1	2	46	9	19	20	2	2	2	middle	middle	1.000	1.000	constitutive	constitutive	117	262	2
NC_072404.2	144210934	144211744	2	1	+	NC_072404.2	144211044	144211601	FLNC	XM_003318778.5	+	2	2	110	143	32	33	2	2	2	middle	middle	1.000	1.000	constitutive	constitutive	140	128	2
NC_072404.2	144213681	144214203	1	1	+	NC_072404.2	144213710	144214078	FLNC	XM_003318778.5	+	1	2	29	125	37	38	2	2	2	middle	middle	1.000	1.000	constitutive	constitutive	152	122	2
NC_072404.2	153833223	153834231	1	1	+	NC_072404.2	153833437	153833800	TRIM24	XM_016945511.4	+	1	1	214	431	1	1	6	4	4	first	first	0.667	0.667	alternative	alternative	363	363	4
NC_072404.2	153833223	153834231	1	1	+	NC_072404.2	153833884	153834190	TRIM24	XM_054655232.1	+	1	1	661	41	1	1	6	2	2	first	first	0.333	0.333	alternative	alternative	306	306	2
NC_072404.2	157015295	157015904	-3	1	-	NC_072404.2	157015297	157015711	DENND11	XM_519430.8	-	3	2	193	2	6	7	1	1	1	middle	middle	1.000	1.000	constitutive	constitutive	131	150	1
NC_072404.2	158318831	158319329	-3	1	-	NC_072404.2	158318870	158319276	TRPV5	XM_519444.8	-	3	2	53	39	11	12	1	1	1	middle	middle	1.000	1.000	constitutive	constitutive	165	66	1
NC_072404.2	158801441	158802119	-3	1	-	NC_072404.2	158801443	158802119	EPHA1	XM_009454412.4	-	3	2	0	2	14	15	6	6	5	middle	middle	1.000	0.833	constitutive	alternative	149	193	5
NC_072404.2	158801441	158802119	-3	1	-	NC_072404.2	158801970	158802119	EPHA1	XM_009454416.4	-	3	1	0	529	15	15	6	6	6	middle	middle	1.000	1.000	constitutive	constitutive	149	149	1
NC_072404.2	166025009	166025399	3	1	+	NC_072404.2	166025061	166025398	NOS3	XM_009454566.5	+	3	2	52	1	15	16	8	3	3	middle	middle	0.375	0.375	alternative	alternative	132	78	3
NC_072404.2	166068179	166068998	3	1	+	NC_072404.2	166068515	166068767	ASIC3	XM_063815828.1	+	3	2	336	231	9	10	13	13	13	middle	middle	1.000	1.000	constitutive	constitutive	91	79	13
NC_072404.2	166073568	166074114	-2	1	-	NC_072404.2	166073624	166073876	CDK5	XM_054655335.2	-	2	2	238	56	2	3	2	2	2	middle	middle	1.000	1.000	constitutive	constitutive	88	67	2
NC_072404.2	166092210	166093023	1	1	+	NC_072404.2	166092335	166092915	SLC4A2	XM_003318909.4	+	1	2	125	108	20	21	2	2	2	middle	middle	1.000	1.000	constitutive	constitutive	169	173	2
NC_072404.2	166133555	166134299	3	1	+	NC_072404.2	166133788	166134177	AGAP3	XM_016945910.4	+	3	2	233	122	2	3	12	8	8	middle	middle	0.667	0.667	alternative	alternative	58	87	8
NC_072404.2	166255338	166256181	-2	1	-	NC_072404.2	166255573	166255923	SMARCD3	XM_016945943.4	-	2	2	258	235	11	12	3	3	3	middle	middle	1.000	1.000	constitutive	constitutive	122	101	3
NC_072404.2	166396478	166397609	-3	1	-	NC_072404.2	166397127	166397230	WDR86	XM_001138736.7	-	3	1	379	649	5	5	10	3	3	middle	middle	0.300	0.300	alternative	alternative	103	103	3
NC_072404.2	166396478	166397609	-3	1	-	NC_072404.2	166396479	166396995	WDR86	XM_009454604.5	-	3	1	614	1	3	3	10	1	1	last	last	0.100	0.100	unique	unique	516	516	1
NC_072404.2	26160443	26160914	3	1	+	NC_072404.2	26160630	26160756	ITGB8	XM_016945523.4	+	3	1	187	158	1	1	9	1	1	first	first	0.111	0.111	unique	unique	126	126	1
NC_072404.2	26160443	26160914	3	1	+	NC_072404.2	26160800	26160846	ITGB8	XM_016945524.4	+	3	1	357	68	2	2	9	1	1	middle	middle	0.111	0.111	unique	unique	46	46	1
NC_072404.2	27250894	27251482	2	1	+	NC_072404.2	27251372	27251443	SP4	XM_009452749.5	+	2	1	478	39	1	1	2	1	1	first	first	0.500	0.500	unique	unique	71	71	1
NC_072404.2	27250894	27251482	2	1	+	NC_072404.2	27250901	27251443	SP4	XM_527679.6	+	2	2	7	39	1	2	2	1	1	first	middle	0.500	0.500	unique	unique	6	115	1
NC_072404.2	29288537	29290040	-3	1	-	NC_072404.2	29289707	29289881	IGF2BP3	XM_001157593.7	-	3	1	159	1170	1	1	6	2	2	first	first	0.333	0.333	alternative	alternative	174	174	2
NC_072404.2	29288537	29290040	-3	1	-	NC_072404.2	29289008	29289347	IGF2BP3	XM_063814125.1	-	3	1	693	471	1	1	6	2	2	first	first	0.333	0.333	alternative	alternative	339	339	2
NC_072404.2	36737430	36738132	1	1	+	NC_072404.2	36737557	36737896	GHRHR	XM_009452860.5	+	1	2	127	236	2	3	8	7	8	middle	middle	0.875	1.000	alternative	constitutive	105	107	7
NC_072404.2	36737430	36738132	1	1	+	NC_072404.2	36737560	36737896	GHRHR	XM_519027.7	+	1	2	130	236	2	3	8	1	8	middle	middle	0.125	1.000	unique	constitutive	102	107	1
NC_072404.2	42308019	42308490	-2	1	-	NC_072404.2	42308023	42308219	AOAH	XM_003318258.6	-	2	2	271	4	17	18	6	6	6	middle	middle	1.000	1.000	constitutive	constitutive	58	59	6
NC_072404.2	49938329	49938932	-3	1	-	NC_072404.2	49938381	49938623	POLM	XM_001142751.6	-	3	1	309	52	8	8	15	15	15	middle	middle	1.000	1.000	constitutive	constitutive	242	242	8
NC_072404.2	49938329	49938932	-3	1	-	NC_072404.2	49938381	49938831	POLM	XM_001142835.6	-	3	2	101	52	8	9	15	6	15	middle	middle	0.400	1.000	alternative	constitutive	102	242	6
NC_072404.2	49938329	49938932	-3	1	-	NC_072404.2	49938381	49938818	POLM	XM_063814198.1	-	3	2	114	52	7	8	15	1	15	middle	middle	0.067	1.000	unique	constitutive	89	242	1
NC_072404.2	49975664	49976183	3	1	+	NC_072404.2	49975794	49976120	AEBP1	XM_003318390.6	+	3	2	130	63	13	14	1	1	1	middle	middle	1.000	1.000	constitutive	constitutive	144	85	1
NC_072404.2	50099823	50100600	-2	1	-	NC_072404.2	50099905	50100191	CAMK2B	XM_016957386.4	-	2	2	409	82	14	15	23	15	17	middle	middle	0.652	0.739	alternative	alternative	37	71	11
NC_072404.2	50099823	50100600	-2	1	-	NC_072404.2	50099905	50100194	CAMK2B	XM_016957388.4	-	2	2	406	82	13	14	23	8	17	middle	middle	0.348	0.739	alternative	alternative	40	71	6
NC_072404.2	50099823	50100600	-2	1	-	NC_072404.2	50100154	50100191	CAMK2B	XM_016957389.4	-	2	1	409	331	14	14	23	15	15	middle	middle	0.652	0.652	alternative	alternative	37	37	4
NC_072404.2	50099823	50100600	-2	1	-	NC_072404.2	50100154	50100194	CAMK2B	XM_016957393.4	-	2	1	406	331	13	13	23	8	8	middle	middle	0.348	0.348	alternative	alternative	40	40	2
NC_072404.2	50947794	50949105	-2	1	-	NC_072404.2	50947795	50948148	LOC129144473	XM_054687251.2	-	2	2	957	1	2	4	1	1	1	middle	last	1.000	1.000	constitutive	constitutive	146	143	1
NC_072404.2	53659330	53659702	-1	1	-	NC_072404.2	53659393	53659669	PKD1L1	XM_016945694.4	-	1	2	33	63	37	38	3	3	2	middle	middle	1.000	0.667	constitutive	alternative	110	72	2
NC_072404.2	53659330	53659702	-1	1	-	NC_072404.2	53659387	53659669	PKD1L1	XM_016945695.4	-	1	2	33	57	35	36	3	3	1	middle	middle	1.000	0.333	constitutive	unique	110	78	1
NC_072404.2	5837585	5838056	3	1	+	NC_072404.2	5837603	5837981	LOC129135556	XM_063815121.1	+	3	2	18	75	26	27	1	1	1	middle	middle	1.000	1.000	constitutive	constitutive	90	146	1
