chr	start	end	frame	filler	strand	chr	first_exon_start	last_exon_end	gene	transcript	exon_strand	exon_frame	exon_count	upstream_len_in_scfr	downstream_len_in_scfr	first_exon_number	last_exon_number	gene_tx_count	first_exon_tx_count	last_exon_tx_count	first_exon_order	last_exon_order	first_exon_sharing	last_exon_sharing	first_exon_splicing	last_exon_splicing	first_exon_overlap	last_exon_overlap	merged_txs
NC_060932.1	145568000	145568453	-3	1	-	NC_060932.1	145568114	145568450	CPSF1	NM_013291.3	-	3	2	3	114	17	18	9	8	8	middle	middle	0.889	0.889	alternative	alternative	113	141	8
NC_060932.1	145569009	145569588	-2	1	-	NC_060932.1	145569088	145569522	CPSF1	NM_013291.3	-	2	3	66	79	11	13	9	8	8	middle	middle	0.889	0.889	alternative	alternative	122	97	8
NC_060932.1	145613840	145614719	-3	1	-	NC_060932.1	145613993	145614227	TONSL	NM_013432.5	-	3	2	492	153	1	2	4	2	2	first	middle	0.500	0.500	alternative	alternative	24	95	2
NC_060932.1	145668482	145668827	3	1	+	NC_060932.1	145668535	145668826	PPP1R16A	NM_001329442.2	+	3	2	53	1	2	3	22	22	22	middle	middle	1.000	1.000	constitutive	constitutive	70	145	22
NC_060932.1	145669240	145670527	2	1	+	NC_060932.1	145669861	145670377	PPP1R16A	NM_001329442.2	+	2	2	621	150	4	6	22	22	22	middle	middle	1.000	1.000	constitutive	constitutive	103	125	22
NC_060932.1	145674929	145676204	3	1	+	NC_060932.1	145675011	145676171	GPT	NM_001382664.1	+	3	2	82	33	5	8	3	3	3	middle	middle	1.000	1.000	constitutive	constitutive	243	174	3
NC_060932.1	145680129	145680489	1	1	+	NC_060932.1	145680134	145680488	SLC33A2	XM_054359687.1	+	1	2	5	1	2	3	3	1	1	middle	middle	0.333	0.333	unique	unique	139	124	1
NC_060932.1	145682053	145682608	-1	1	-	NC_060932.1	145682158	145682327	RECQL4	NM_001413017.1	-	1	1	281	105	18	18	33	31	31	middle	middle	0.939	0.939	alternative	alternative	169	169	31
NC_060932.1	145682053	145682608	-1	1	-	NC_060932.1	145682054	145682090	RECQL4	XM_054361534.1	-	1	1	518	1	16	16	33	1	1	last	last	0.030	0.030	unique	unique	36	36	1
NC_060932.1	145682921	145684181	-3	1	-	NC_060932.1	145683180	145683476	RECQL4	NM_001413017.1	-	3	2	705	259	14	15	33	32	4	middle	middle	0.970	0.121	alternative	alternative	141	64	4
NC_060932.1	145682921	145684181	-3	1	-	NC_060932.1	145682982	145683476	RECQL4	NM_001413019.1	-	3	2	705	61	13	14	33	32	28	middle	middle	0.970	0.848	alternative	alternative	141	262	28
NC_060932.1	145685946	145686981	-2	1	-	NC_060932.1	145686172	145686948	RECQL4	NM_001413017.1	-	2	2	33	226	5	6	33	3	3	middle	middle	0.091	0.091	alternative	alternative	598	81	3
NC_060932.1	145685946	145686981	-2	1	-	NC_060932.1	145686172	145686948	RECQL4	NM_001413018.1	-	2	1	33	226	5	5	33	12	12	middle	middle	0.364	0.364	alternative	alternative	776	776	12
NC_060932.1	145685946	145686981	-2	1	-	NC_060932.1	145686172	145686231	RECQL4	NM_001413021.1	-	2	1	750	226	1	1	33	11	11	first	first	0.333	0.333	alternative	alternative	59	59	11
NC_060932.1	145685946	145686981	-2	1	-	NC_060932.1	145685948	145686072	RECQL4	NM_001413027.1	-	2	1	909	2	1	1	33	5	5	first	first	0.152	0.152	alternative	alternative	124	124	5
NC_060932.1	145685946	145686981	-2	1	-	NC_060932.1	145686172	145686597	RECQL4	NM_001413029.1	-	2	1	384	226	5	5	33	1	1	middle	middle	0.030	0.030	unique	unique	425	425	1
NC_060932.1	145694572	145695178	-1	1	-	NC_060932.1	145694627	145695160	LRRC24	NM_001024678.4	-	1	2	18	55	1	2	1	1	1	first	middle	1.000	1.000	constitutive	constitutive	158	278	1
NC_060932.1	146230981	146231464	2	1	+	NC_060932.1	146231063	146231444	C8orf33	NM_023080.3	+	2	2	82	20	3	4	2	2	2	middle	middle	1.000	1.000	constitutive	constitutive	84	146	2
NC_060932.1	16072513	16072948	2	1	+	NC_060932.1	16072738	16072948	TUSC3	NM_001413679.1	+	2	1	225	0	10	10	30	1	1	last	last	0.033	0.033	unique	unique	210	210	1
NC_060932.1	16072513	16072948	2	1	+	NC_060932.1	16072663	16072735	TUSC3	NM_001413684.1	+	2	1	150	213	10	10	30	1	1	middle	middle	0.033	0.033	unique	unique	72	72	1
NC_060932.1	22299046	22299826	2	1	+	NC_060932.1	22299206	22299478	NPM2	NM_001286680.2	+	2	2	160	348	1	2	13	11	11	first	middle	0.846	0.846	alternative	alternative	57	85	11
NC_060932.1	22310411	22310636	3	1	+	NC_060932.1	22310450	22310636	NPM2	NM_001286680.2	+	3	2	39	0	7	8	13	8	8	middle	last	0.615	0.615	alternative	alternative	33	41	8
NC_060932.1	22371448	22372768	2	1	+	NC_060932.1	22371473	22372267	FHIP2B	NM_001354250.2	+	2	3	25	501	4	6	5	5	5	middle	middle	1.000	1.000	constitutive	constitutive	104	242	5
NC_060932.1	22374991	22376140	2	1	+	NC_060932.1	22375396	22375807	FHIP2B	NM_001354250.2	+	2	2	405	333	13	14	5	5	5	middle	middle	1.000	1.000	constitutive	constitutive	90	143	5
NC_060932.1	22393612	22394659	-1	1	-	NC_060932.1	22393708	22394455	HR	NM_005144.5	-	1	2	204	96	11	13	2	2	2	middle	middle	1.000	1.000	constitutive	constitutive	165	130	2
NC_060932.1	22412484	22413069	-2	1	-	NC_060932.1	22412874	22413009	REEP4	NM_001316964.2	-	2	1	60	390	6	6	3	2	2	middle	middle	0.667	0.667	alternative	alternative	135	135	1
NC_060932.1	22412484	22413069	-2	1	-	NC_060932.1	22412587	22413009	REEP4	NM_025232.4	-	2	2	60	103	6	7	3	2	1	middle	middle	0.667	0.333	alternative	unique	135	154	1
NC_060932.1	27728027	27728498	3	1	+	NC_060932.1	27728109	27728438	PTK2B	NM_004103.4	+	3	2	82	60	24	25	44	44	39	middle	middle	1.000	0.886	constitutive	alternative	146	35	39
NC_060932.1	27728027	27728498	3	1	+	NC_060932.1	27728109	27728255	PTK2B	XM_054360071.1	+	3	1	82	243	24	24	44	44	44	middle	middle	1.000	1.000	constitutive	constitutive	146	146	5
NC_060932.1	28345695	28346655	-2	1	-	NC_060932.1	28345720	28346644	NUGGC	NM_001010906.2	-	2	2	11	25	4	5	6	5	5	middle	middle	0.833	0.833	alternative	alternative	222	230	5
NC_060932.1	29047831	29048248	-1	1	-	NC_060932.1	29048111	29048248	INTS9	NM_001145159.3	-	1	1	0	280	15	15	14	14	14	middle	middle	1.000	1.000	constitutive	constitutive	137	137	11
NC_060932.1	29047831	29048248	-1	1	-	NC_060932.1	29047832	29048248	INTS9	XM_054360795.1	-	1	2	0	1	16	17	14	14	3	middle	last	1.000	0.214	constitutive	alternative	137	137	3
NC_060932.1	38109982	38110651	2	1	+	NC_060932.1	38110097	38110537	ADGRA2	NM_032777.10	+	2	2	115	114	10	11	4	4	4	middle	middle	1.000	1.000	constitutive	constitutive	149	161	4
NC_060932.1	48225407	48226043	-3	1	-	NC_060932.1	48225409	48225758	PRKDC	NM_001081640.2	-	3	2	285	2	53	54	2	2	2	middle	middle	1.000	1.000	constitutive	constitutive	124	149	2
NC_060932.1	55056890	55057178	3	1	+	NC_060932.1	55056914	55057121	RP1	NM_001375654.1	+	3	2	24	57	9	10	4	2	2	middle	middle	0.500	0.500	alternative	alternative	76	31	2
NC_060932.1	9125497	9132238	2	1	+	NC_060932.1	9125598	9132238	RP1L1	NM_178857.6	+	2	2	101	0	3	4	1	1	1	middle	last	1.000	1.000	constitutive	constitutive	3268	3179	1
NC_060932.1	92518715	92518973	3	1	+	NC_060932.1	92518725	92518967	SLC26A7	NM_001282356.2	+	3	2	10	6	16	17	4	4	4	middle	middle	1.000	1.000	constitutive	constitutive	54	103	4
NC_060932.1	95298665	95299151	-3	1	-	NC_060932.1	95298684	95299147	CDH17	NM_001144663.2	-	3	2	4	19	5	6	13	10	11	middle	middle	0.769	0.846	alternative	alternative	158	199	10
NC_060932.1	95298665	95299151	-3	1	-	NC_060932.1	95298684	95298883	CDH17	NM_001413957.1	-	3	1	268	19	5	5	13	11	11	middle	middle	0.846	0.846	alternative	alternative	199	199	1
NC_060933.1	101544826	101545147	-3	1	-	NC_060933.1	101544832	101545123	SEMA4D	NM_001142287.2	-	3	2	24	6	12	13	50	44	44	middle	middle	0.880	0.880	alternative	alternative	172	43	44
NC_060933.1	105435740	105436370	3	1	+	NC_060933.1	105435997	105436320	WNK2	NM_001282394.3	+	3	2	257	50	18	19	51	51	1	middle	middle	1.000	0.020	constitutive	unique	119	110	1
NC_060933.1	105435740	105436370	3	1	+	NC_060933.1	105435997	105436116	WNK2	NM_006648.4	+	3	1	257	254	18	18	51	51	51	middle	middle	1.000	1.000	constitutive	constitutive	119	119	50
NC_060933.1	105839100	105840522	1	1	+	NC_060933.1	105839101	105840522	LOC124902215	XM_047445427.1	+	1	2	1	0	1	2	1	1	1	first	last	1.000	1.000	constitutive	constitutive	1090	294	1
NC_060933.1	121626560	121626794	-2	1	-	NC_060933.1	121626687	121626794	PTPN3	NM_001145368.2	-	2	1	0	127	2	2	17	9	9	middle	middle	0.529	0.529	alternative	alternative	107	107	9
NC_060933.1	121626560	121626794	-2	1	-	NC_060933.1	121626568	121626608	PTPN3	XM_054363384.1	-	2	1	186	8	1	1	17	1	1	first	first	0.059	0.059	unique	unique	40	40	1
NC_060933.1	125608870	125609125	-3	1	-	NC_060933.1	125608872	125609110	POLE3	NM_001278255.1	-	3	2	15	2	1	2	3	3	3	first	middle	1.000	1.000	constitutive	constitutive	65	85	3
NC_060933.1	126200385	126201360	1	1	+	NC_060933.1	126200663	126201331	ZNF618	NM_001318040.2	+	1	2	278	29	4	5	50	50	50	middle	middle	1.000	1.000	constitutive	constitutive	77	38	50
NC_060933.1	126290909	126291374	-2	1	-	NC_060933.1	126290996	126291305	KIF12	NM_001388308.1	-	2	2	69	87	17	18	8	7	7	middle	middle	0.875	0.875	alternative	alternative	100	118	7
NC_060933.1	126467730	126468036	1	1	+	NC_060933.1	126467785	126468035	COL27A1	XM_054364063.1	+	1	2	55	1	35	36	14	1	1	middle	middle	0.071	0.071	unique	unique	37	53	1
NC_060933.1	126487977	126488499	1	1	+	NC_060933.1	126488065	126488118	COL27A1	NM_032888.4	+	1	1	88	381	44	44	14	8	8	middle	middle	0.571	0.571	alternative	alternative	53	53	7
NC_060933.1	126487977	126488499	1	1	+	NC_060933.1	126488065	126488446	COL27A1	XM_054364059.1	+	1	2	88	53	44	45	14	8	1	middle	middle	0.571	0.071	alternative	unique	53	123	1
NC_060933.1	126488923	126489532	2	1	+	NC_060933.1	126489209	126489262	COL27A1	NM_032888.4	+	2	1	286	270	46	46	14	7	7	middle	middle	0.500	0.500	alternative	alternative	53	53	7
NC_060933.1	126488923	126489532	2	1	+	NC_060933.1	126489375	126489482	COL27A1	XM_054364059.1	+	2	1	452	50	47	47	14	1	1	middle	middle	0.071	0.071	unique	unique	107	107	1
NC_060933.1	139921057	139921381	-3	1	-	NC_060933.1	139921058	139921379	PTRH1	NM_001002913.3	-	3	2	2	1	4	5	7	4	1	middle	last	0.571	0.143	alternative	unique	45	179	1
NC_060933.1	139921057	139921381	-3	1	-	NC_060933.1	139921058	139921379	PTRH1	NM_001345977.1	-	3	2	2	1	4	5	7	4	1	middle	last	0.571	0.143	alternative	unique	45	86	1
NC_060933.1	139921057	139921381	-3	1	-	NC_060933.1	139921334	139921379	PTRH1	XM_054361987.1	-	3	1	2	277	4	4	7	4	4	middle	middle	0.571	0.571	alternative	alternative	45	45	2
NC_060933.1	139921928	139922786	-2	1	-	NC_060933.1	139922499	139922594	PTRH1	NM_001002913.3	-	2	1	192	571	1	1	7	6	6	first	first	0.857	0.857	alternative	alternative	95	95	6
NC_060933.1	139921928	139922786	-2	1	-	NC_060933.1	139921930	139922149	PTRH1	XM_054361988.1	-	2	1	637	2	2	2	7	1	1	middle	middle	0.143	0.143	unique	unique	219	219	1
NC_060933.1	139927109	139927568	3	1	+	NC_060933.1	139927116	139927350	TTC16	XM_054362094.1	+	3	2	7	218	1	2	19	3	3	first	middle	0.158	0.158	alternative	alternative	17	129	3
NC_060933.1	140134931	140135204	-2	1	-	NC_060933.1	140134933	140134988	PIP5KL1	NM_001135219.2	-	2	1	216	2	7	7	6	4	4	middle	middle	0.667	0.667	alternative	alternative	55	55	4
NC_060933.1	140134931	140135204	-2	1	-	NC_060933.1	140134933	140134973	PIP5KL1	NM_173492.2	-	2	1	231	2	1	1	6	1	1	first	first	0.167	0.167	unique	unique	40	40	1
NC_060933.1	140134931	140135204	-2	1	-	NC_060933.1	140135077	140135168	PIP5KL1	XM_054361992.1	-	2	1	36	146	1	1	6	1	1	first	first	0.167	0.167	unique	unique	91	91	1
NC_060933.1	140464841	140465558	-2	1	-	NC_060933.1	140464904	140465312	GOLGA2	NM_001366244.2	-	2	2	246	63	23	24	14	14	14	middle	middle	1.000	1.000	constitutive	constitutive	218	102	14
NC_060933.1	140474271	140474631	-1	1	-	NC_060933.1	140474308	140474631	GOLGA2	NM_001366244.2	-	1	2	0	37	7	8	14	12	5	middle	middle	0.857	0.357	alternative	alternative	59	80	5
NC_060933.1	140474271	140474631	-1	1	-	NC_060933.1	140474572	140474631	GOLGA2	NM_001366246.2	-	1	1	0	301	7	7	14	12	12	middle	middle	0.857	0.857	alternative	alternative	59	59	6
NC_060933.1	140474271	140474631	-1	1	-	NC_060933.1	140474308	140474631	GOLGA2	NM_001389695.2	-	1	2	0	37	7	8	14	12	1	middle	middle	0.857	0.071	alternative	unique	59	65	1
NC_060933.1	140562445	140562979	2	1	+	NC_060933.1	140562501	140562899	SLC27A4	NM_005094.4	+	2	2	56	80	10	11	2	2	2	middle	middle	1.000	1.000	constitutive	constitutive	164	146	2
NC_060933.1	140635817	140636144	3	1	+	NC_060933.1	140635864	140636143	CERCAM	NM_001286760.1	+	3	2	47	1	6	7	6	6	6	middle	middle	1.000	1.000	constitutive	constitutive	76	106	6
NC_060933.1	140740321	140740801	2	1	+	NC_060933.1	140740362	140740800	GLE1	NM_001003722.2	+	2	2	41	1	10	11	9	9	9	middle	middle	1.000	1.000	constitutive	constitutive	142	190	9
NC_060933.1	140815734	140816154	1	1	+	NC_060933.1	140815738	140816148	SPTAN1	NM_001130438.3	+	1	2	4	6	34	35	29	29	29	middle	middle	1.000	1.000	constitutive	constitutive	103	162	29
NC_060933.1	140917851	140918421	1	1	+	NC_060933.1	140918036	140918400	PKN3	NM_001317926.2	+	1	2	185	21	8	9	6	6	6	middle	middle	1.000	1.000	constitutive	constitutive	109	143	6
NC_060933.1	140924412	140924877	1	1	+	NC_060933.1	140924453	140924784	PKN3	NM_001317926.2	+	1	2	41	93	19	20	6	6	6	middle	middle	1.000	1.000	constitutive	constitutive	142	107	6
NC_060933.1	140955746	140956397	-2	1	-	NC_060933.1	140955897	140956302	ZER1	NM_001375954.1	-	2	2	95	151	5	6	9	9	9	middle	middle	1.000	1.000	constitutive	constitutive	114	146	9
NC_060933.1	141143748	141144411	1	1	+	NC_060933.1	141143777	141143905	PHYHD1	NM_001100876.2	+	1	1	29	506	8	8	3	2	2	middle	middle	0.667	0.667	alternative	alternative	128	128	2
NC_060933.1	141143748	141144411	1	1	+	NC_060933.1	141144007	141144123	PHYHD1	NM_174933.4	+	1	1	259	288	8	8	3	1	1	middle	middle	0.333	0.333	unique	unique	116	116	1
NC_060933.1	141186571	141186955	2	1	+	NC_060933.1	141186697	141186954	NUP188	NM_015354.3	+	2	2	126	1	18	19	1	1	1	middle	middle	1.000	1.000	constitutive	constitutive	87	76	1
NC_060933.1	141208736	141209276	3	1	+	NC_060933.1	141208737	141209210	NUP188	NM_015354.3	+	3	2	1	66	40	41	1	1	1	middle	middle	1.000	1.000	constitutive	constitutive	227	131	1
NC_060933.1	141288841	141289732	2	1	+	NC_060933.1	141288982	141289080	DOLPP1	NM_001135917.2	+	2	1	141	652	5	5	2	2	2	middle	middle	1.000	1.000	constitutive	constitutive	98	98	1
NC_060933.1	141288841	141289732	2	1	+	NC_060933.1	141288982	141289731	DOLPP1	NM_020438.5	+	2	2	141	1	5	6	2	2	1	middle	middle	1.000	0.500	constitutive	unique	98	128	1
NC_060933.1	142599937	142600384	2	1	+	NC_060933.1	142600007	142600327	HMCN2	NM_001291815.2	+	2	2	70	57	70	71	9	7	7	middle	middle	0.778	0.778	alternative	alternative	81	136	7
NC_060933.1	142634192	142634789	3	1	+	NC_060933.1	142634533	142634661	HMCN2	NM_001291815.2	+	3	1	341	128	94	94	9	7	7	middle	middle	0.778	0.778	alternative	alternative	128	128	6
NC_060933.1	142634192	142634789	3	1	+	NC_060933.1	142634533	142634789	HMCN2	XM_054362618.1	+	3	2	341	0	94	95	9	7	1	middle	last	0.778	0.111	alternative	unique	128	43	1
NC_060933.1	143247023	143247473	3	1	+	NC_060933.1	143247088	143247472	LAMC3	NM_006059.4	+	3	2	65	1	5	6	3	3	3	middle	middle	1.000	1.000	constitutive	constitutive	188	117	3
NC_060933.1	143304809	143305652	3	1	+	NC_060933.1	143304897	143305130	AIF1L	NM_001185095.2	+	3	2	88	522	1	2	4	3	3	first	middle	0.750	0.750	alternative	alternative	30	61	3
NC_060933.1	143797213	143797969	-3	1	-	NC_060933.1	143797280	143797565	RAPGEF1	NM_001304275.2	-	3	2	404	67	20	21	28	24	24	middle	middle	0.857	0.857	alternative	alternative	78	101	24
NC_060933.1	144873361	144873934	-3	1	-	NC_060933.1	144873476	144873910	DDX31	NM_001322340.2	-	3	2	24	115	2	3	16	14	15	middle	middle	0.875	0.938	alternative	alternative	256	75	14
NC_060933.1	144873361	144873934	-3	1	-	NC_060933.1	144873476	144873769	DDX31	NM_001322342.1	-	3	2	165	115	1	2	16	1	15	first	middle	0.062	0.938	unique	alternative	115	75	1
NC_060933.1	145570140	145570773	-1	1	-	NC_060933.1	145570209	145570407	SURF1	NM_003172.4	-	1	2	366	69	1	2	2	1	1	first	middle	0.500	0.500	unique	unique	53	51	1
NC_060933.1	145570285	145571023	2	1	+	NC_060933.1	145570547	145571022	SURF2	NM_001278928.2	+	2	2	262	1	1	2	2	2	2	first	middle	1.000	1.000	constitutive	constitutive	77	154	2
NC_060933.1	145689217	145689958	-3	1	-	NC_060933.1	145689368	145689520	SLC2A6	NM_001145099.2	-	3	1	438	151	6	6	7	3	3	middle	middle	0.429	0.429	alternative	alternative	152	152	3
NC_060933.1	145689217	145689958	-3	1	-	NC_060933.1	145689368	145689853	SLC2A6	XM_054361882.1	-	3	2	105	151	1	2	7	1	1	first	middle	0.143	0.143	unique	unique	46	147	1
NC_060933.1	147776356	147777118	2	1	+	NC_060933.1	147777099	147777118	OBP2A	NM_001293193.2	+	2	1	743	0	5	5	3	2	2	last	last	0.667	0.667	alternative	alternative	19	19	2
NC_060933.1	147776356	147777118	2	1	+	NC_060933.1	147776595	147776761	OBP2A	NM_001412135.1	+	2	1	239	357	5	5	3	1	1	middle	middle	0.333	0.333	unique	unique	166	166	1
NC_060933.1	148485058	148485964	-3	1	-	NC_060933.1	148485181	148485847	CCDC187	NM_001378188.1	-	3	2	117	123	24	25	2	1	1	middle	middle	0.500	0.500	unique	unique	112	76	1
NC_060933.1	148616816	148617245	-2	1	-	NC_060933.1	148616818	148617181	SNAPC4	NM_001394201.1	-	2	2	64	2	11	12	9	8	8	middle	middle	0.889	0.889	alternative	alternative	106	94	8
NC_060933.1	148688530	148688962	-3	1	-	NC_060933.1	148688532	148688962	SEC16A	NM_001276418.2	-	3	2	0	2	13	14	52	52	52	middle	middle	1.000	1.000	constitutive	constitutive	117	111	52
NC_060933.1	148902866	148903685	3	1	+	NC_060933.1	148902895	148903311	EGFL7	NM_016215.5	+	3	2	29	374	4	5	12	12	9	middle	middle	1.000	0.750	constitutive	alternative	95	161	9
NC_060933.1	148902866	148903685	3	1	+	NC_060933.1	148902895	148902990	EGFL7	XM_054363068.1	+	3	1	29	695	4	4	12	12	12	middle	middle	1.000	1.000	constitutive	constitutive	95	95	3
NC_060933.1	148988374	148988767	-3	1	-	NC_060933.1	148988422	148988694	LCN8	NM_001345934.2	-	3	2	73	48	4	5	3	3	3	middle	middle	1.000	1.000	constitutive	constitutive	104	89	3
NC_060933.1	149088377	149089400	3	1	+	NC_060933.1	149088721	149089292	MAMDC4	NM_206920.3	+	3	2	344	108	8	10	1	1	1	middle	middle	1.000	1.000	constitutive	constitutive	137	173	1
NC_060933.1	149091012	149091795	1	1	+	NC_060933.1	149091089	149091480	MAMDC4	NM_206920.3	+	1	2	77	315	16	17	1	1	1	middle	middle	1.000	1.000	constitutive	constitutive	134	133	1
NC_060933.1	149091227	149092049	3	1	+	NC_060933.1	149091549	149091978	MAMDC4	NM_206920.3	+	3	2	322	71	18	19	1	1	1	middle	middle	1.000	1.000	constitutive	constitutive	219	137	1
NC_060933.1	149092283	149092916	3	1	+	NC_060933.1	149092368	149092728	MAMDC4	NM_206920.3	+	3	2	85	188	21	22	1	1	1	middle	middle	1.000	1.000	constitutive	constitutive	90	146	1
NC_060933.1	149180679	149181138	1	1	+	NC_060933.1	149180825	149181138	C8G	NM_000606.3	+	1	3	146	0	5	7	2	1	1	middle	last	0.500	0.500	unique	unique	101	10	1
NC_060933.1	149227389	149228151	1	1	+	NC_060933.1	149227464	149228075	PAXX	NM_001329678.2	+	1	3	75	76	4	6	2	2	2	middle	middle	1.000	1.000	constitutive	constitutive	190	84	2
NC_060933.1	149242661	149243300	-2	1	-	NC_060933.1	149242833	149243285	ABCA2	NM_001411042.1	-	2	2	15	172	46	47	4	4	4	middle	middle	1.000	1.000	constitutive	constitutive	137	206	4
NC_060933.1	149245541	149246453	-2	1	-	NC_060933.1	149245604	149246436	ABCA2	NM_001411042.1	-	2	2	17	63	34	37	4	4	4	middle	middle	1.000	1.000	constitutive	constitutive	174	123	4
NC_060933.1	149246671	149247055	-3	1	-	NC_060933.1	149246683	149247008	ABCA2	NM_001411042.1	-	3	2	47	12	31	32	4	4	4	middle	middle	1.000	1.000	constitutive	constitutive	105	111	4
NC_060933.1	149248508	149249324	-2	1	-	NC_060933.1	149248586	149249228	ABCA2	NM_001411042.1	-	2	2	96	78	25	26	4	4	4	middle	middle	1.000	1.000	constitutive	constitutive	120	236	4
NC_060933.1	149250707	149251187	-2	1	-	NC_060933.1	149250709	149251156	ABCA2	NM_001411042.1	-	2	2	31	2	19	20	4	4	4	middle	middle	1.000	1.000	constitutive	constitutive	164	180	4
NC_060933.1	149251562	149252336	-2	1	-	NC_060933.1	149251614	149252319	ABCA2	NM_001411042.1	-	2	2	17	52	15	17	4	4	4	middle	middle	1.000	1.000	constitutive	constitutive	114	150	4
NC_060933.1	149286596	149287427	-2	1	-	NC_060933.1	149286855	149287323	ENTPD2	NM_001246.4	-	2	2	104	259	4	5	6	6	6	middle	middle	1.000	1.000	constitutive	constitutive	159	227	6
NC_060933.1	149300576	149301818	-2	1	-	NC_060933.1	149300577	149300894	SAPCD2	NM_178448.4	-	2	2	924	1	5	6	1	1	1	middle	last	1.000	1.000	constitutive	constitutive	116	125	1
NC_060933.1	149337337	149338147	2	1	+	NC_060933.1	149337374	149337562	MAN1B1	NM_016219.5	+	2	1	37	585	8	8	36	2	2	middle	middle	0.056	0.056	alternative	alternative	188	188	2
NC_060933.1	149337337	149338147	2	1	+	NC_060933.1	149337647	149337912	MAN1B1	XM_047445445.1	+	2	1	310	235	1	1	36	1	1	first	first	0.028	0.028	unique	unique	265	265	1
NC_060933.1	149337337	149338147	2	1	+	NC_060933.1	149337647	149337920	MAN1B1	XM_047445446.1	+	2	1	310	227	1	1	36	9	9	first	first	0.250	0.250	alternative	alternative	273	273	9
NC_060933.1	149337337	149338147	2	1	+	NC_060933.1	149337647	149337802	MAN1B1	XM_047445458.1	+	2	1	310	345	1	1	36	1	1	first	first	0.028	0.028	unique	unique	155	155	1
NC_060933.1	149337337	149338147	2	1	+	NC_060933.1	149337647	149338030	MAN1B1	XM_047445468.1	+	2	1	310	117	1	1	36	1	1	first	first	0.028	0.028	unique	unique	383	383	1
NC_060933.1	149337552	149338683	1	1	+	NC_060933.1	149338151	149338643	MAN1B1	XM_047445446.1	+	1	2	599	40	2	3	36	1	2	middle	middle	0.028	0.056	unique	alternative	357	17	1
NC_060933.1	149337552	149338683	1	1	+	NC_060933.1	149338151	149338428	MAN1B1	XM_047445448.1	+	1	1	599	255	2	2	36	1	1	middle	middle	0.028	0.028	unique	unique	277	277	1
NC_060933.1	149337552	149338683	1	1	+	NC_060933.1	149337901	149338643	MAN1B1	XM_047445452.1	+	1	2	349	40	1	2	36	1	2	first	middle	0.028	0.056	unique	alternative	19	17	1
NC_060933.1	149337552	149338683	1	1	+	NC_060933.1	149338151	149338260	MAN1B1	XM_047445454.1	+	1	1	599	423	2	2	36	6	6	middle	middle	0.167	0.167	alternative	alternative	109	109	6
NC_060933.1	149337552	149338683	1	1	+	NC_060933.1	149338151	149338667	MAN1B1	XM_047445465.1	+	1	1	599	16	2	2	36	1	1	middle	middle	0.028	0.028	unique	unique	516	516	1
NC_060933.1	149337707	149338841	3	1	+	NC_060933.1	149338764	149338783	MAN1B1	XM_047445438.1	+	3	1	1057	58	1	1	36	5	5	first	first	0.139	0.139	alternative	alternative	19	19	5
NC_060933.1	149337707	149338841	3	1	+	NC_060933.1	149338215	149338783	MAN1B1	XM_047445439.1	+	3	1	508	58	1	1	36	1	1	first	first	0.028	0.028	unique	unique	568	568	1
NC_060933.1	149337707	149338841	3	1	+	NC_060933.1	149338379	149338783	MAN1B1	XM_047445445.1	+	3	1	672	58	2	2	36	1	1	middle	middle	0.028	0.028	unique	unique	404	404	1
NC_060933.1	149337707	149338841	3	1	+	NC_060933.1	149338215	149338260	MAN1B1	XM_047445453.1	+	3	1	508	581	1	1	36	3	3	first	first	0.083	0.083	alternative	alternative	45	45	3
NC_060933.1	149337707	149338841	3	1	+	NC_060933.1	149337879	149338030	MAN1B1	XM_047445458.1	+	3	2	172	811	2	3	36	1	1	middle	middle	0.028	0.028	unique	unique	33	45	1
NC_060933.1	149337707	149338841	3	1	+	NC_060933.1	149337939	149337984	MAN1B1	XM_047445460.1	+	3	1	232	857	1	1	36	1	1	first	first	0.028	0.028	unique	unique	45	45	1
NC_060933.1	149338150	149338960	2	1	+	NC_060933.1	149338802	149338940	MAN1B1	XM_047445436.1	+	2	1	652	20	1	1	36	1	1	first	first	0.028	0.028	unique	unique	138	138	1
NC_060933.1	149338150	149338960	2	1	+	NC_060933.1	149338822	149338958	MAN1B1	XM_047445438.1	+	2	1	672	2	2	2	36	7	7	middle	middle	0.194	0.194	alternative	alternative	136	136	7
NC_060933.1	149338150	149338960	2	1	+	NC_060933.1	149338840	149338958	MAN1B1	XM_047445446.1	+	2	1	690	2	4	4	36	2	2	middle	middle	0.056	0.056	alternative	alternative	118	118	2
NC_060933.1	149338150	149338960	2	1	+	NC_060933.1	149338784	149338958	MAN1B1	XM_047445448.1	+	2	1	634	2	3	3	36	1	1	middle	middle	0.028	0.028	unique	unique	174	174	1
NC_060933.1	149338150	149338960	2	1	+	NC_060933.1	149338151	149338783	MAN1B1	XM_047445468.1	+	2	1	1	177	2	2	36	1	1	middle	middle	0.028	0.028	unique	unique	632	632	1
NC_060933.1	149338686	149339394	1	1	+	NC_060933.1	149338822	149339394	MAN1B1	XM_047445468.1	+	1	2	136	0	3	4	36	1	1	middle	last	0.028	0.028	unique	unique	136	81	1
NC_060933.1	149339877	149341866	1	1	+	NC_060933.1	149339950	149340044	MAN1B1	XM_047445463.1	+	1	1	73	1822	3	3	36	1	1	middle	middle	0.028	0.028	unique	unique	94	94	1
